date,incidence,incidence_7_days_moving_average
2020-06-17,3,5.0
2020-06-18,3,4.714285714285714
2020-06-19,9,4.714285714285714
2020-06-20,3,3.857142857142857
2020-06-21,3,4.285714285714286
2020-06-22,5,4.571428571428571
2020-06-23,1,3.857142857142857
2020-06-24,6,3.7142857142857144
2020-06-25,5,3.5714285714285716
2020-06-26,4,3.142857142857143
2020-06-27,2,3.5714285714285716
2020-06-28,2,3.4285714285714284
2020-06-29,2,3.0
2020-06-30,4,2.4285714285714284
2020-07-01,5,2.5714285714285716
2020-07-02,2,2.5714285714285716
2020-07-03,0,2.2857142857142856
2020-07-04,3,1.8571428571428572
2020-07-05,2,1.5714285714285714
2020-07-06,0,1.5714285714285714
2020-07-07,1,2.0
2020-07-08,3,1.5714285714285714
2020-07-09,2,1.4285714285714286
2020-07-10,3,1.8571428571428572
2020-07-11,0,1.8571428571428572
2020-07-12,1,1.5714285714285714
2020-07-13,3,1.7142857142857142
2020-07-14,1,1.4285714285714286
2020-07-15,1,1.4285714285714286
2020-07-16,3,1.2857142857142858
2020-07-17,1,0.8571428571428571
2020-07-18,0,0.8571428571428571
2020-07-19,0,1.1428571428571428
2020-07-20,0,0.8571428571428571
2020-07-21,1,0.7142857142857143
2020-07-22,3,1.0
2020-07-23,1,1.1428571428571428
2020-07-24,0,1.1428571428571428
2020-07-25,2,1.7142857142857142
2020-07-26,1,1.2857142857142858
2020-07-27,0,1.5714285714285714
2020-07-28,5,1.5714285714285714
2020-07-29,0,2.0
2020-07-30,3,2.142857142857143
2020-07-31,0,2.5714285714285716
2020-08-01,5,2.7142857142857144
2020-08-02,2,2.857142857142857
2020-08-03,3,2.5714285714285716
2020-08-04,6,2.5714285714285716
2020-08-05,1,2.142857142857143
2020-08-06,1,2.0
2020-08-07,0,1.5714285714285714
2020-08-08,2,1.0
2020-08-09,1,0.8571428571428571
2020-08-10,0,0.7142857142857143
2020-08-11,2,1.4285714285714286
2020-08-12,0,1.8571428571428572
2020-08-13,0,1.8571428571428572
2020-08-14,5,2.4285714285714284
2020-08-15,5,2.7142857142857144
2020-08-16,1,2.857142857142857
2020-08-17,4,3.2857142857142856
2020-08-18,4,2.857142857142857
2020-08-19,1,2.5714285714285716
2020-08-20,3,2.7142857142857144
2020-08-21,2,2.7142857142857144
2020-08-22,3,2.4285714285714284
2020-08-23,2,2.4285714285714284
2020-08-24,4,2.2857142857142856
2020-08-25,2,2.4285714285714284
2020-08-26,1,2.142857142857143
2020-08-27,2,2.2857142857142856
2020-08-28,3,1.8571428571428572
2020-08-29,1,1.8571428571428572
2020-08-30,3,2.142857142857143
2020-08-31,1,2.2857142857142856
2020-09-01,2,2.0
2020-09-02,3,2.142857142857143
2020-09-03,3,2.0
2020-09-04,1,2.142857142857143
2020-09-05,2,2.2857142857142856
2020-09-06,2,2.5714285714285716
2020-09-07,2,2.142857142857143
2020-09-08,3,2.2857142857142856
2020-09-09,5,2.857142857142857
2020-09-10,0,3.0
2020-09-11,2,2.7142857142857144
2020-09-12,6,2.7142857142857144
2020-09-13,3,2.4285714285714284
2020-09-14,0,3.142857142857143
2020-09-15,3,3.2857142857142856
2020-09-16,3,3.2857142857142856
2020-09-17,5,3.0
2020-09-18,3,3.5714285714285716
2020-09-19,6,3.5714285714285716
2020-09-20,1,3.857142857142857
2020-09-21,4,3.857142857142857
2020-09-22,3,4.142857142857143
2020-09-23,5,3.857142857142857
2020-09-24,5,4.285714285714286
2020-09-25,5,5.0
2020-09-26,4,5.428571428571429
2020-09-27,4,6.142857142857143
2020-09-28,9,6.428571428571429
2020-09-29,6,7.142857142857143
2020-09-30,10,8.142857142857142
2020-10-01,7,9.857142857142858
2020-10-02,10,9.714285714285714
2020-10-03,11,10.571428571428571
2020-10-04,16,12.857142857142858
2020-10-05,8,14.0
2020-10-06,12,16.285714285714285
2020-10-07,26,16.857142857142858
2020-10-08,15,17.714285714285715
2020-10-09,26,19.714285714285715
2020-10-10,15,22.857142857142858
2020-10-11,22,23.857142857142858
2020-10-12,22,29.428571428571427
2020-10-13,34,31.428571428571427
2020-10-14,33,36.57142857142857
2020-10-15,54,41.42857142857143
2020-10-16,40,45.0
2020-10-17,51,49.285714285714285
2020-10-18,56,57.0
2020-10-19,47,60.142857142857146
2020-10-20,64,67.57142857142857
2020-10-21,87,77.71428571428571
2020-10-22,76,83.28571428571429
2020-10-23,92,91.85714285714286
2020-10-24,122,99.28571428571429
2020-10-25,95,105.57142857142857
2020-10-26,107,111.57142857142857
2020-10-27,116,114.71428571428571
2020-10-28,131,118.28571428571429
2020-10-29,118,122.0
2020-10-30,114,132.14285714285714
2020-10-31,147,139.57142857142858
2020-11-01,121,146.71428571428572
2020-11-02,178,158.85714285714286
2020-11-03,168,170.42857142857142
2020-11-04,181,172.0
2020-11-05,203,180.0
2020-11-06,195,180.42857142857142
2020-11-07,158,180.28571428571428
2020-11-08,177,178.71428571428572
2020-11-09,181,174.71428571428572
2020-11-10,167,172.14285714285714
2020-11-11,170,170.0
2020-11-12,175,163.57142857142858
2020-11-13,177,162.0
2020-11-14,143,161.28571428571428
2020-11-15,132,164.85714285714286
2020-11-16,170,165.0
2020-11-17,162,163.14285714285714
2020-11-18,195,158.42857142857142
2020-11-19,176,156.57142857142858
2020-11-20,164,152.85714285714286
2020-11-21,110,150.42857142857142
2020-11-22,119,142.0
2020-11-23,144,134.71428571428572
2020-11-24,145,126.71428571428571
2020-11-25,136,124.71428571428571
2020-11-26,125,122.42857142857143
2020-11-27,108,116.0
2020-11-28,96,110.28571428571429
2020-11-29,103,103.42857142857143
2020-11-30,99,99.14285714285714
2020-12-01,105,96.14285714285714
2020-12-02,88,94.14285714285714
2020-12-03,95,89.42857142857143
2020-12-04,87,87.14285714285714
2020-12-05,82,83.28571428571429
2020-12-06,70,82.85714285714286
2020-12-07,83,79.57142857142857
2020-12-08,78,76.28571428571429
2020-12-09,85,73.57142857142857
2020-12-10,72,71.57142857142857
2020-12-11,64,70.57142857142857
2020-12-12,63,70.42857142857143
2020-12-13,56,66.57142857142857
2020-12-14,76,64.71428571428571
2020-12-15,77,63.714285714285715
2020-12-16,58,60.142857142857146
2020-12-17,59,60.57142857142857
2020-12-18,57,60.57142857142857
2020-12-19,38,58.42857142857143
2020-12-20,59,58.0
2020-12-21,76,57.142857142857146
2020-12-22,62,56.142857142857146
2020-12-23,55,56.714285714285715
2020-12-24,53,56.142857142857146
2020-12-25,50,52.0
2020-12-26,42,50.285714285714285
2020-12-27,55,49.142857142857146
2020-12-28,47,48.0
2020-12-29,50,48.0
2020-12-30,47,49.285714285714285
2020-12-31,45,47.42857142857143
2021-01-01,50,48.857142857142854
2021-01-02,51,49.857142857142854
2021-01-03,42,50.57142857142857
2021-01-04,57,52.857142857142854
2021-01-05,57,53.714285714285715
2021-01-06,52,52.857142857142854
2021-01-07,61,54.857142857142854
2021-01-08,56,54.57142857142857
2021-01-09,45,55.0
2021-01-10,56,55.42857142857143
2021-01-11,55,56.142857142857146
2021-01-12,60,54.714285714285715
2021-01-13,55,57.714285714285715
2021-01-14,66,56.857142857142854
2021-01-15,46,58.0
2021-01-16,66,55.57142857142857
2021-01-17,50,55.285714285714285
2021-01-18,63,54.714285714285715
2021-01-19,43,54.714285714285715
2021-01-20,53,52.714285714285715
2021-01-21,62,51.714285714285715
2021-01-22,46,50.285714285714285
2021-01-23,52,50.714285714285715
2021-01-24,43,49.285714285714285
2021-01-25,53,46.714285714285715
2021-01-26,46,46.857142857142854
2021-01-27,43,45.42857142857143
2021-01-28,44,45.714285714285715
2021-01-29,47,45.142857142857146
2021-01-30,42,45.714285714285715
2021-01-31,45,46.714285714285715
2021-02-01,49,46.714285714285715
2021-02-02,50,49.142857142857146
2021-02-03,50,49.714285714285715
2021-02-04,44,49.142857142857146
2021-02-05,64,48.714285714285715
2021-02-06,46,48.857142857142854
2021-02-07,41,48.57142857142857
2021-02-08,46,49.57142857142857
2021-02-09,51,46.0
2021-02-10,48,45.285714285714285
2021-02-11,51,45.142857142857146
2021-02-12,39,46.142857142857146
2021-02-13,41,46.285714285714285
2021-02-14,40,45.142857142857146
2021-02-15,53,46.142857142857146
2021-02-16,52,47.0
2021-02-17,40,47.57142857142857
2021-02-18,58,49.142857142857146
2021-02-19,45,52.57142857142857
2021-02-20,45,52.285714285714285
2021-02-21,51,54.857142857142854
2021-02-22,77,56.42857142857143
2021-02-23,50,59.42857142857143
2021-02-24,58,61.714285714285715
2021-02-25,69,62.0
2021-02-26,66,61.142857142857146
2021-02-27,61,69.42857142857143
2021-02-28,53,71.14285714285714
2021-03-01,71,71.14285714285714
2021-03-02,108,78.57142857142857
2021-03-03,70,82.14285714285714
2021-03-04,69,84.57142857142857
2021-03-05,118,88.14285714285714
2021-03-06,86,88.57142857142857
2021-03-07,70,93.14285714285714
2021-03-08,96,95.85714285714286
2021-03-09,111,94.85714285714286
2021-03-10,102,93.42857142857143
2021-03-11,88,97.0
2021-03-12,111,100.42857142857143
2021-03-13,76,102.57142857142857
2021-03-14,95,103.42857142857143
2021-03-15,120,106.85714285714286
2021-03-16,126,105.14285714285714
2021-03-17,108,106.42857142857143
2021-03-18,112,106.0
2021-03-19,99,102.14285714285714
2021-03-20,85,97.85714285714286
2021-03-21,92,96.57142857142857
2021-03-22,93,97.14285714285714
2021-03-23,96,102.28571428571429
2021-03-24,99,105.14285714285714
2021-03-25,116,103.42857142857143
2021-03-26,135,107.57142857142857
2021-03-27,105,108.57142857142857
2021-03-28,80,106.57142857142857
2021-03-29,122,99.85714285714286
2021-03-30,103,91.57142857142857
2021-03-31,85,84.0
2021-04-01,69,76.71428571428571
2021-04-02,77,64.85714285714286
2021-04-03,52,54.857142857142854
2021-04-04,29,46.57142857142857
2021-04-05,39,40.0
2021-04-06,33,32.285714285714285
2021-04-07,27,28.0
2021-04-08,23,25.0
2021-04-09,23,20.428571428571427
2021-04-10,22,17.571428571428573
2021-04-11,8,15.428571428571429
2021-04-12,7,13.571428571428571
2021-04-13,13,11.428571428571429
2021-04-14,12,9.571428571428571
2021-04-15,10,8.857142857142858
2021-04-16,8,9.142857142857142
2021-04-17,9,8.285714285714286
2021-04-18,3,7.428571428571429
2021-04-19,9,6.857142857142857
2021-04-20,7,6.285714285714286
2021-04-21,6,5.571428571428571
2021-04-22,6,5.714285714285714
2021-04-23,4,5.142857142857143
2021-04-24,4,5.0
2021-04-25,4,4.571428571428571
2021-04-26,5,4.142857142857143
2021-04-27,6,3.857142857142857
2021-04-28,3,4.0
2021-04-29,3,3.7142857142857144
2021-04-30,2,4.142857142857143
2021-05-01,5,3.7142857142857144
2021-05-02,2,3.7142857142857144
2021-05-03,8,3.5714285714285716
2021-05-04,3,3.4285714285714284
2021-05-05,3,3.2857142857142856
2021-05-06,2,3.2857142857142856
2021-05-07,1,2.5714285714285716
2021-05-08,4,2.857142857142857
2021-05-09,2,2.5714285714285716
2021-05-10,3,2.7142857142857144
2021-05-11,5,2.7142857142857144
2021-05-12,1,2.7142857142857144
2021-05-13,3,3.0
2021-05-14,1,3.4285714285714284
2021-05-15,4,3.0
2021-05-16,4,3.0
2021-05-17,6,2.7142857142857144
2021-05-18,2,2.857142857142857
2021-05-19,1,2.4285714285714284
2021-05-20,1,2.2857142857142856
2021-05-21,2,1.5714285714285714
2021-05-22,1,1.5714285714285714
2021-05-23,3,1.5714285714285714
2021-05-24,1,1.7142857142857142
2021-05-25,2,1.8571428571428572
2021-05-26,1,1.7142857142857142
2021-05-27,2,1.5714285714285714
2021-05-28,3,2.0
2021-05-29,0,1.8571428571428572
2021-05-30,2,1.8571428571428572
2021-05-31,4,1.5714285714285714
2021-06-01,1,1.1428571428571428
2021-06-02,1,1.2857142857142858
2021-06-03,0,1.1428571428571428
2021-06-04,0,0.5714285714285714
2021-06-05,1,0.5714285714285714
2021-06-06,1,0.5714285714285714
2021-06-07,0,0.8571428571428571
2021-06-08,1,0.8571428571428571
2021-06-09,1,0.8571428571428571
2021-06-10,2,0.8571428571428571
2021-06-11,0,0.8571428571428571
2021-06-12,1,0.7142857142857143
2021-06-13,1,0.7142857142857143
2021-06-14,0,0.42857142857142855
2021-06-15,0,0.42857142857142855
2021-06-16,1,0.2857142857142857
2021-06-17,0,0.14285714285714285
2021-06-18,0,0.14285714285714285
2021-06-19,0,0.14285714285714285
2021-06-20,0,0.0
2021-06-21,0,0.0
2021-06-22,0,0.0
2021-06-23,0,0.0
2021-06-24,0,0.0
2021-06-25,0,0.0
2021-06-26,0,0.14285714285714285
2021-06-27,0,0.14285714285714285
2021-06-28,0,0.14285714285714285
2021-06-29,1,0.14285714285714285
2021-06-30,0,0.14285714285714285
2021-07-01,0,0.14285714285714285
2021-07-02,0,0.14285714285714285
2021-07-03,0,0.0
2021-07-04,0,0.0
2021-07-05,0,0.0
2021-07-06,0,0.0
2021-07-07,0,0.0
2021-07-08,0,0.0
2021-07-09,0,0.0
2021-07-10,0,0.0
2021-07-11,0,0.0
2021-07-12,0,0.0
2021-07-13,0,0.0
2021-07-14,0,0.0
2021-07-15,0,0.0
2021-07-16,0,0.0
2021-07-17,0,0.0
2021-07-18,0,0.0
2021-07-19,0,0.14285714285714285
2021-07-20,0,0.14285714285714285
2021-07-21,0,0.14285714285714285
2021-07-22,1,0.14285714285714285
2021-07-23,0,0.14285714285714285
2021-07-24,0,0.14285714285714285
2021-07-25,0,0.14285714285714285
2021-07-26,0,0.14285714285714285
2021-07-27,0,0.14285714285714285
2021-07-28,0,0.14285714285714285
2021-07-29,1,0.14285714285714285
2021-07-30,0,0.14285714285714285
2021-07-31,0,0.2857142857142857
2021-08-01,0,0.2857142857142857
2021-08-02,0,0.14285714285714285
2021-08-03,1,0.14285714285714285
2021-08-04,0,0.14285714285714285
2021-08-05,0,0.14285714285714285
2021-08-06,0,0.14285714285714285
2021-08-07,0,0.0
2021-08-08,0,0.14285714285714285
2021-08-09,0,0.42857142857142855
2021-08-10,0,0.42857142857142855
2021-08-11,1,0.7142857142857143
2021-08-12,2,0.8571428571428571
2021-08-13,0,1.0
2021-08-14,2,1.1428571428571428
2021-08-15,1,1.0
2021-08-16,1,0.7142857142857143
2021-08-17,1,0.8571428571428571
2021-08-18,0,0.5714285714285714
2021-08-19,0,0.5714285714285714
2021-08-20,1,0.42857142857142855
2021-08-21,0,0.42857142857142855
2021-08-22,1,0.42857142857142855
2021-08-23,0,0.8571428571428571
2021-08-24,1,0.7142857142857143
2021-08-25,0,1.0
2021-08-26,3,0.8571428571428571
2021-08-27,0,0.8571428571428571
2021-08-28,2,1.0
2021-08-29,0,1.0
2021-08-30,0,0.5714285714285714
2021-08-31,2,0.8571428571428571
2021-09-01,0,0.7142857142857143
2021-09-02,0,0.7142857142857143
2021-09-03,2,0.8571428571428571
2021-09-04,1,0.7142857142857143
2021-09-05,0,0.7142857142857143
2021-09-06,1,0.7142857142857143
2021-09-07,1,0.5714285714285714
2021-09-08,0,0.5714285714285714
2021-09-09,0,0.7142857142857143
2021-09-10,1,0.5714285714285714
2021-09-11,1,0.5714285714285714
2021-09-12,1,0.5714285714285714
2021-09-13,0,0.5714285714285714
2021-09-14,1,0.42857142857142855
2021-09-15,0,0.5714285714285714
2021-09-16,0,0.5714285714285714
2021-09-17,0,0.5714285714285714
2021-09-18,2,0.7142857142857143
2021-09-19,1,0.8571428571428571
2021-09-20,0,1.0
2021-09-21,2,1.1428571428571428
2021-09-22,1,1.0
2021-09-23,1,1.1428571428571428
2021-09-24,1,1.4285714285714286
2021-09-25,1,1.1428571428571428
2021-09-26,2,1.1428571428571428
2021-09-27,2,1.0
2021-09-28,0,1.0
2021-09-29,1,1.0
2021-09-30,0,0.8571428571428571
2021-10-01,1,0.7142857142857143
2021-10-02,1,0.8571428571428571
2021-10-03,1,0.7142857142857143
2021-10-04,1,0.7142857142857143
2021-10-05,1,0.7142857142857143
2021-10-06,0,0.5714285714285714
2021-10-07,0,0.5714285714285714
2021-10-08,1,0.42857142857142855
2021-10-09,0,0.42857142857142855
2021-10-10,1,0.42857142857142855
2021-10-11,0,0.42857142857142855
2021-10-12,1,0.42857142857142855
2021-10-13,0,0.42857142857142855
2021-10-14,0,0.7142857142857143
2021-10-15,1,0.7142857142857143
2021-10-16,0,0.5714285714285714
2021-10-17,3,0.7142857142857143
2021-10-18,0,0.8571428571428571
2021-10-19,0,0.7142857142857143
2021-10-20,1,0.8571428571428571
2021-10-21,1,0.42857142857142855
2021-10-22,0,0.42857142857142855
2021-10-23,1,0.42857142857142855
2021-10-24,0,0.42857142857142855
2021-10-25,0,0.42857142857142855
2021-10-26,0,0.42857142857142855
2021-10-27,1,0.42857142857142855
2021-10-28,1,0.5714285714285714
2021-10-29,0,0.7142857142857143
2021-10-30,1,0.7142857142857143
2021-10-31,1,0.5714285714285714
2021-11-01,1,0.7142857142857143
2021-11-02,0,0.8571428571428571
2021-11-03,0,0.8571428571428571
2021-11-04,2,0.7142857142857143
2021-11-05,1,0.7142857142857143
2021-11-06,1,0.8571428571428571
2021-11-07,0,0.8571428571428571
2021-11-08,1,0.5714285714285714
2021-11-09,1,0.5714285714285714
2021-11-10,0,0.42857142857142855
2021-11-11,0,0.42857142857142855
2021-11-12,1,0.42857142857142855
2021-11-13,0,0.42857142857142855
2021-11-14,0,0.5714285714285714
2021-11-15,1,0.7142857142857143
2021-11-16,1,0.5714285714285714
2021-11-17,1,0.7142857142857143
2021-11-18,1,0.7142857142857143
2021-11-19,0,0.5714285714285714
2021-11-20,1,0.5714285714285714
2021-11-21,0,0.5714285714285714
2021-11-22,0,0.42857142857142855
2021-11-23,1,0.7142857142857143
2021-11-24,1,0.5714285714285714
2021-11-25,0,0.7142857142857143
2021-11-26,2,0.8571428571428571
2021-11-27,0,0.8571428571428571
2021-11-28,1,1.0
2021-11-29,1,1.1428571428571428
2021-11-30,1,1.5714285714285714
2021-12-01,2,1.5714285714285714
2021-12-02,1,1.7142857142857142
2021-12-03,5,1.7142857142857142
2021-12-04,0,2.142857142857143
2021-12-05,2,2.0
2021-12-06,1,2.2857142857142856
2021-12-07,4,2.0
2021-12-08,1,2.142857142857143
2021-12-09,3,2.142857142857143
2021-12-10,3,2.7142857142857144
2021-12-11,1,2.142857142857143
2021-12-12,2,2.142857142857143
2021-12-13,5,2.142857142857143
2021-12-14,0,2.142857142857143
2021-12-15,1,2.0
2021-12-16,3,2.0
2021-12-17,3,1.5714285714285714
2021-12-18,0,2.0
2021-12-19,2,2.142857142857143
2021-12-20,2,2.2857142857142856
2021-12-21,3,2.142857142857143
2021-12-22,2,2.5714285714285716
2021-12-23,4,2.7142857142857144
2021-12-24,2,2.7142857142857144
2021-12-25,3,2.7142857142857144
2021-12-26,3,3.0
2021-12-27,2,3.0
2021-12-28,3,3.4285714285714284
2021-12-29,4,3.142857142857143
2021-12-30,4,3.0
2021-12-31,5,3.5714285714285716
2022-01-01,1,3.7142857142857144
2022-01-02,2,3.7142857142857144
2022-01-03,6,3.5714285714285716
2022-01-04,4,4.142857142857143
2022-01-05,4,4.571428571428571
2022-01-06,3,4.857142857142857
2022-01-07,9,4.142857142857143
2022-01-08,4,4.142857142857143
2022-01-09,4,4.0
2022-01-10,1,4.142857142857143
2022-01-11,4,3.5714285714285716
2022-01-12,3,3.4285714285714284
2022-01-13,4,3.2857142857142856
2022-01-14,5,3.4285714285714284
2022-01-15,3,3.0
2022-01-16,3,3.142857142857143
2022-01-17,2,2.857142857142857
2022-01-18,1,2.5714285714285716
2022-01-19,4,2.857142857142857
2022-01-20,2,2.5714285714285716
2022-01-21,3,2.857142857142857
2022-01-22,5,3.142857142857143
2022-01-23,1,3.0
2022-01-24,4,3.142857142857143
2022-01-25,3,3.2857142857142856
2022-01-26,3,3.0
2022-01-27,3,3.0
2022-01-28,4,3.0
2022-01-29,3,2.857142857142857
2022-01-30,1,2.4285714285714284
2022-01-31,4,2.4285714285714284
2022-02-01,2,1.8571428571428572
2022-02-02,0,1.8571428571428572
2022-02-03,3,2.2857142857142856
2022-02-04,0,2.142857142857143
2022-02-05,3,2.4285714285714284
2022-02-06,4,2.7142857142857144
2022-02-07,3,2.2857142857142856
2022-02-08,4,2.2857142857142856
2022-02-09,2,1.8571428571428572
2022-02-10,0,1.4285714285714286
2022-02-11,0,
2022-02-12,0,
2022-02-13,1,
