data,0-39 anni,40-59 anni,60-79 anni,80-89 anni,≥90 anni
2020-02-26,67.71428571428571,239.14285714285714,334.85714285714283,122.14285714285714,19.428571428571427
2020-02-27,90.14285714285714,314.0,443.57142857142856,166.71428571428572,25.714285714285715
2020-02-28,108.14285714285714,360.0,519.1428571428571,191.71428571428572,29.571428571428573
2020-02-29,125.71428571428571,413.14285714285717,586.7142857142857,224.71428571428572,37.42857142857143
2020-03-01,144.14285714285714,462.7142857142857,646.1428571428571,245.71428571428572,42.0
2020-03-02,170.28571428571428,537.5714285714286,731.0,275.57142857142856,47.857142857142854
2020-03-03,196.85714285714286,613.1428571428571,812.2857142857143,304.42857142857144,52.285714285714285
2020-03-04,230.42857142857142,695.7142857142857,916.0,340.2857142857143,59.857142857142854
2020-03-05,260.0,763.8571428571429,967.7142857142857,345.2857142857143,63.0
2020-03-06,303.14285714285717,898.5714285714286,1054.7142857142858,379.2857142857143,73.14285714285714
2020-03-07,373.7142857142857,1079.5714285714287,1232.4285714285713,429.85714285714283,84.14285714285714
2020-03-08,431.57142857142856,1187.2857142857142,1318.5714285714287,457.0,89.28571428571429
2020-03-09,473.42857142857144,1296.2857142857142,1401.0,488.14285714285717,96.0
2020-03-10,524.0,1423.2857142857142,1478.857142857143,519.7142857142857,107.42857142857143
2020-03-11,553.0,1501.7142857142858,1524.5714285714287,536.4285714285714,114.71428571428571
2020-03-12,602.2857142857143,1592.4285714285713,1591.5714285714287,577.8571428571429,125.57142857142857
2020-03-13,628.0,1629.4285714285713,1616.7142857142858,596.4285714285714,128.28571428571428
2020-03-14,606.4285714285714,1562.857142857143,1525.857142857143,573.0,128.71428571428572
2020-03-15,603.8571428571429,1582.142857142857,1535.857142857143,597.5714285714286,140.14285714285714
2020-03-16,601.8571428571429,1540.2857142857142,1504.142857142857,594.7142857142857,144.14285714285714
2020-03-17,620.2857142857143,1533.0,1530.4285714285713,634.0,160.71428571428572
2020-03-18,615.4285714285714,1479.142857142857,1474.4285714285713,635.1428571428571,167.57142857142858
2020-03-19,576.2857142857143,1383.857142857143,1373.7142857142858,609.5714285714286,168.28571428571428
2020-03-20,558.7142857142857,1324.857142857143,1314.5714285714287,607.7142857142857,175.85714285714286
2020-03-21,548.1428571428571,1267.7142857142858,1235.7142857142858,609.8571428571429,177.85714285714286
2020-03-22,539.2857142857143,1209.857142857143,1166.5714285714287,605.1428571428571,182.0
2020-03-23,529.0,1160.4285714285713,1091.4285714285713,594.5714285714286,187.42857142857142
2020-03-24,488.42857142857144,1050.5714285714287,950.8571428571429,546.8571428571429,182.57142857142858
2020-03-25,478.14285714285717,1017.5714285714286,902.7142857142857,536.8571428571429,187.42857142857142
2020-03-26,456.42857142857144,954.8571428571429,823.0,516.1428571428571,190.14285714285714
2020-03-27,450.42857142857144,907.5714285714286,763.1428571428571,508.57142857142856,203.14285714285714
2020-03-28,440.14285714285717,859.5714285714286,713.7142857142857,487.85714285714283,205.0
2020-03-29,450.57142857142856,853.2857142857143,699.4285714285714,501.57142857142856,222.28571428571428
2020-03-30,438.0,816.1428571428571,659.7142857142857,501.42857142857144,230.0
2020-03-31,421.85714285714283,777.7142857142857,617.4285714285714,492.0,229.71428571428572
2020-04-01,410.14285714285717,735.4285714285714,577.2857142857143,481.57142857142856,225.71428571428572
2020-04-02,403.7142857142857,713.1428571428571,554.2857142857143,477.14285714285717,228.42857142857142
2020-04-03,378.42857142857144,657.5714285714286,510.14285714285717,453.42857142857144,217.0
2020-04-04,364.42857142857144,638.4285714285714,491.7142857142857,452.2857142857143,222.0
2020-04-05,325.85714285714283,572.1428571428571,433.85714285714283,404.57142857142856,207.0
2020-04-06,308.2857142857143,553.0,419.42857142857144,388.14285714285717,199.57142857142858
2020-04-07,307.7142857142857,535.1428571428571,413.7142857142857,396.14285714285717,206.28571428571428
2020-04-08,294.42857142857144,507.2857142857143,386.14285714285717,379.2857142857143,204.28571428571428
2020-04-09,285.0,485.57142857142856,378.7142857142857,377.0,206.71428571428572
2020-04-10,268.57142857142856,451.7142857142857,357.14285714285717,361.0,204.85714285714286
2020-04-11,270.0,434.7142857142857,349.7142857142857,351.42857142857144,201.71428571428572
2020-04-12,270.0,420.0,344.0,359.57142857142856,207.28571428571428
2020-04-13,267.85714285714283,406.2857142857143,330.85714285714283,349.2857142857143,209.57142857142858
2020-04-14,250.42857142857142,383.2857142857143,307.85714285714283,314.57142857142856,191.57142857142858
2020-04-15,243.42857142857142,375.7142857142857,307.7142857142857,311.0,189.57142857142858
2020-04-16,236.57142857142858,356.42857142857144,288.14285714285717,292.57142857142856,177.57142857142858
2020-04-17,246.42857142857142,365.42857142857144,295.85714285714283,309.2857142857143,179.14285714285714
2020-04-18,227.0,347.2857142857143,274.7142857142857,297.0,170.85714285714286
2020-04-19,216.42857142857142,327.2857142857143,252.71428571428572,268.2857142857143,151.71428571428572
2020-04-20,208.14285714285714,308.85714285714283,239.85714285714286,257.0,139.71428571428572
2020-04-21,195.85714285714286,284.0,225.14285714285714,241.57142857142858,132.71428571428572
2020-04-22,191.57142857142858,272.14285714285717,211.14285714285714,223.14285714285714,123.14285714285714
2020-04-23,181.0,263.42857142857144,203.71428571428572,212.42857142857142,114.71428571428571
2020-04-24,163.0,239.28571428571428,184.28571428571428,184.14285714285714,104.0
2020-04-25,160.28571428571428,223.71428571428572,173.28571428571428,166.85714285714286,99.14285714285714
2020-04-26,147.28571428571428,207.0,158.85714285714286,155.14285714285714,94.14285714285714
2020-04-27,138.57142857142858,190.28571428571428,150.85714285714286,141.85714285714286,85.0
2020-04-28,132.85714285714286,180.85714285714286,139.14285714285714,133.42857142857142,79.85714285714286
2020-04-29,122.0,167.14285714285714,132.14285714285714,125.57142857142857,72.71428571428571
2020-04-30,117.57142857142857,158.28571428571428,125.14285714285714,114.57142857142857,66.85714285714286
2020-05-01,108.85714285714286,141.57142857142858,110.0,97.0,58.0
2020-05-02,102.85714285714286,135.42857142857142,103.28571428571429,93.71428571428571,52.57142857142857
2020-05-03,97.0,127.71428571428571,95.71428571428571,87.57142857142857,46.57142857142857
2020-05-04,91.0,121.71428571428571,84.71428571428571,81.85714285714286,46.857142857142854
2020-05-05,89.14285714285714,113.71428571428571,80.85714285714286,77.42857142857143,44.285714285714285
2020-05-06,85.57142857142857,108.0,72.14285714285714,71.71428571428571,41.0
2020-05-07,83.71428571428571,106.71428571428571,70.0,69.0,40.42857142857143
2020-05-08,82.14285714285714,102.42857142857143,66.71428571428571,66.85714285714286,34.857142857142854
2020-05-09,78.57142857142857,95.14285714285714,64.14285714285714,62.142857142857146,33.0
2020-05-10,75.28571428571429,88.28571428571429,64.14285714285714,60.142857142857146,31.0
2020-05-11,75.0,83.14285714285714,62.285714285714285,55.285714285714285,26.0
2020-05-12,69.57142857142857,79.28571428571429,60.857142857142854,49.57142857142857,23.857142857142858
2020-05-13,67.0,77.71428571428571,60.857142857142854,48.42857142857143,24.285714285714285
2020-05-14,64.57142857142857,72.42857142857143,56.714285714285715,45.857142857142854,23.0
2020-05-15,61.285714285714285,69.14285714285714,54.42857142857143,43.857142857142854,23.285714285714285
2020-05-16,57.857142857142854,66.28571428571429,51.57142857142857,39.285714285714285,19.714285714285715
2020-05-17,54.57142857142857,65.57142857142857,51.285714285714285,35.42857142857143,19.142857142857142
2020-05-18,50.285714285714285,61.0,49.0,35.0,18.857142857142858
2020-05-19,47.142857142857146,53.42857142857143,43.42857142857143,33.857142857142854,17.428571428571427
2020-05-20,43.857142857142854,49.57142857142857,42.857142857142854,32.857142857142854,16.285714285714285
2020-05-21,41.142857142857146,45.142857142857146,42.57142857142857,32.142857142857146,15.0
2020-05-22,38.142857142857146,43.857142857142854,40.857142857142854,28.857142857142858,14.571428571428571
2020-05-23,37.42857142857143,41.285714285714285,38.142857142857146,27.714285714285715,13.571428571428571
2020-05-24,36.42857142857143,38.714285714285715,34.285714285714285,25.714285714285715,13.428571428571429
2020-05-25,36.714285714285715,37.42857142857143,31.714285714285715,23.857142857142858,13.0
2020-05-26,36.285714285714285,37.857142857142854,29.0,22.142857142857142,11.857142857142858
2020-05-27,37.285714285714285,37.0,27.285714285714285,20.857142857142858,10.714285714285714
2020-05-28,36.57142857142857,36.42857142857143,25.714285714285715,20.142857142857142,10.285714285714286
2020-05-29,35.42857142857143,32.714285714285715,24.714285714285715,20.285714285714285,8.571428571428571
2020-05-30,30.857142857142858,29.857142857142858,22.857142857142858,17.857142857142858,7.142857142857143
2020-05-31,29.285714285714285,27.714285714285715,21.714285714285715,17.0,6.142857142857143
2020-06-01,26.0,26.428571428571427,22.571428571428573,17.0,5.142857142857143
2020-06-02,26.428571428571427,26.857142857142858,23.142857142857142,16.0,4.857142857142857
2020-06-03,26.714285714285715,26.0,22.428571428571427,14.714285714285714,5.0
2020-06-04,26.142857142857142,27.428571428571427,21.428571428571427,14.857142857142858,5.142857142857143
2020-06-05,25.142857142857142,27.571428571428573,20.857142857142858,13.142857142857142,5.428571428571429
2020-06-06,28.571428571428573,28.285714285714285,21.428571428571427,13.714285714285714,6.285714285714286
2020-06-07,29.714285714285715,27.857142857142858,20.857142857142858,12.714285714285714,4.857142857142857
2020-06-08,30.0,28.714285714285715,19.714285714285715,11.714285714285714,5.0
2020-06-09,29.714285714285715,27.428571428571427,19.142857142857142,11.714285714285714,5.571428571428571
2020-06-10,29.0,26.857142857142858,18.714285714285715,11.571428571428571,5.714285714285714
2020-06-11,29.142857142857142,27.571428571428573,19.571428571428573,11.142857142857142,5.571428571428571
2020-06-12,29.285714285714285,26.714285714285715,18.285714285714285,11.0,5.571428571428571
2020-06-13,27.571428571428573,26.857142857142858,18.571428571428573,11.428571428571429,5.0
2020-06-14,26.285714285714285,25.285714285714285,18.142857142857142,11.285714285714286,5.142857142857143
2020-06-15,25.428571428571427,25.285714285714285,17.571428571428573,11.857142857142858,4.571428571428571
2020-06-16,24.428571428571427,24.571428571428573,16.857142857142858,10.857142857142858,3.4285714285714284
2020-06-17,25.142857142857142,24.714285714285715,16.0,11.0,2.857142857142857
2020-06-18,25.857142857142858,23.285714285714285,15.571428571428571,10.428571428571429,2.7142857142857144
2020-06-19,24.714285714285715,23.285714285714285,14.0,10.428571428571429,2.2857142857142856
2020-06-20,24.857142857142858,23.142857142857142,12.142857142857142,9.285714285714286,2.2857142857142856
2020-06-21,25.714285714285715,23.428571428571427,12.142857142857142,9.714285714285714,2.5714285714285716
2020-06-22,27.428571428571427,22.285714285714285,12.285714285714286,9.0,2.2857142857142856
2020-06-23,28.285714285714285,22.857142857142858,12.714285714285714,9.285714285714286,2.4285714285714284
2020-06-24,27.0,24.0,13.0,8.571428571428571,2.4285714285714284
2020-06-25,27.0,23.714285714285715,12.714285714285714,8.428571428571429,2.2857142857142856
2020-06-26,27.714285714285715,22.571428571428573,14.714285714285714,8.142857142857142,2.2857142857142856
2020-06-27,27.714285714285715,21.428571428571427,15.0,8.571428571428571,2.0
2020-06-28,26.428571428571427,23.0,16.142857142857142,9.285714285714286,2.142857142857143
2020-06-29,26.571428571428573,23.142857142857142,15.857142857142858,9.428571428571429,2.142857142857143
2020-06-30,26.285714285714285,22.0,14.857142857142858,8.285714285714286,2.7142857142857144
2020-07-01,27.857142857142858,20.571428571428573,15.142857142857142,9.142857142857142,2.5714285714285716
2020-07-02,27.571428571428573,21.285714285714285,15.571428571428571,9.142857142857142,2.7142857142857144
2020-07-03,28.285714285714285,22.0,14.857142857142858,8.857142857142858,3.0
2020-07-04,30.714285714285715,23.857142857142858,15.857142857142858,7.857142857142857,2.857142857142857
2020-07-05,32.57142857142857,24.142857142857142,14.0,7.142857142857143,2.2857142857142856
2020-07-06,33.42857142857143,23.571428571428573,14.0,6.571428571428571,3.0
2020-07-07,34.0,26.0,15.571428571428571,8.0,2.4285714285714284
2020-07-08,34.42857142857143,27.285714285714285,15.857142857142858,7.714285714285714,2.5714285714285716
2020-07-09,34.857142857142854,28.428571428571427,15.857142857142858,8.285714285714286,2.2857142857142856
2020-07-10,34.57142857142857,29.285714285714285,16.285714285714285,8.0,2.2857142857142856
2020-07-11,34.42857142857143,30.714285714285715,16.857142857142858,8.0,2.142857142857143
2020-07-12,34.57142857142857,29.857142857142858,17.285714285714285,8.0,2.142857142857143
2020-07-13,34.285714285714285,31.142857142857142,17.857142857142858,7.714285714285714,1.8571428571428572
2020-07-14,35.857142857142854,30.428571428571427,17.285714285714285,6.857142857142857,1.5714285714285714
2020-07-15,36.57142857142857,30.428571428571427,17.714285714285715,7.142857142857143,1.7142857142857142
2020-07-16,38.57142857142857,29.142857142857142,17.857142857142858,7.285714285714286,2.4285714285714284
2020-07-17,40.42857142857143,32.42857142857143,18.285714285714285,7.0,2.2857142857142856
2020-07-18,41.57142857142857,31.857142857142858,18.142857142857142,7.857142857142857,2.857142857142857
2020-07-19,43.42857142857143,32.857142857142854,18.714285714285715,6.857142857142857,3.0
2020-07-20,46.42857142857143,35.285714285714285,19.142857142857142,7.428571428571429,2.7142857142857144
2020-07-21,46.142857142857146,36.285714285714285,20.0,7.285714285714286,2.857142857142857
2020-07-22,48.142857142857146,39.285714285714285,20.428571428571427,7.142857142857143,2.5714285714285716
2020-07-23,47.857142857142854,41.714285714285715,21.428571428571427,6.571428571428571,1.7142857142857142
2020-07-24,48.142857142857146,40.0,21.285714285714285,7.0,1.8571428571428572
2020-07-25,48.285714285714285,42.714285714285715,21.142857142857142,6.714285714285714,1.7142857142857142
2020-07-26,49.142857142857146,42.285714285714285,21.714285714285715,7.142857142857143,2.4285714285714284
2020-07-27,47.57142857142857,40.42857142857143,21.714285714285715,8.428571428571429,2.5714285714285716
2020-07-28,50.0,39.857142857142854,20.142857142857142,8.571428571428571,2.857142857142857
2020-07-29,54.42857142857143,38.42857142857143,20.285714285714285,8.571428571428571,3.7142857142857144
2020-07-30,57.0,38.57142857142857,20.142857142857142,8.857142857142858,4.0
2020-07-31,65.0,40.42857142857143,21.428571428571427,9.0,4.0
2020-08-01,71.57142857142857,41.0,21.857142857142858,8.428571428571429,4.0
2020-08-02,77.57142857142857,44.57142857142857,23.0,9.428571428571429,3.5714285714285716
2020-08-03,86.71428571428571,48.42857142857143,23.571428571428573,7.857142857142857,3.7142857142857144
2020-08-04,94.42857142857143,50.42857142857143,25.142857142857142,7.714285714285714,3.857142857142857
2020-08-05,104.28571428571429,52.285714285714285,25.857142857142858,8.142857142857142,3.7142857142857144
2020-08-06,112.85714285714286,53.857142857142854,28.0,8.0,3.5714285714285716
2020-08-07,118.14285714285714,55.57142857142857,29.285714285714285,9.0,3.4285714285714284
2020-08-08,126.28571428571429,55.857142857142854,30.142857142857142,9.571428571428571,3.4285714285714284
2020-08-09,132.85714285714286,56.714285714285715,30.285714285714285,9.571428571428571,3.5714285714285716
2020-08-10,142.0,58.285714285714285,30.285714285714285,10.571428571428571,3.7142857142857144
2020-08-11,150.57142857142858,61.42857142857143,31.857142857142858,11.0,3.7142857142857144
2020-08-12,157.0,67.42857142857143,33.142857142857146,10.857142857142858,3.4285714285714284
2020-08-13,172.85714285714286,71.71428571428571,32.42857142857143,12.0,3.4285714285714284
2020-08-14,204.14285714285714,80.28571428571429,33.142857142857146,11.714285714285714,3.7142857142857144
2020-08-15,239.85714285714286,89.71428571428571,35.57142857142857,11.857142857142858,4.428571428571429
2020-08-16,271.42857142857144,98.0,37.0,11.571428571428571,4.428571428571429
2020-08-17,296.57142857142856,105.85714285714286,42.142857142857146,10.857142857142858,4.428571428571429
2020-08-18,324.7142857142857,116.57142857142857,45.142857142857146,11.857142857142858,5.0
2020-08-19,347.2857142857143,123.42857142857143,48.57142857142857,12.285714285714286,5.0
2020-08-20,366.42857142857144,135.14285714285714,50.857142857142854,12.571428571428571,5.571428571428571
2020-08-21,363.85714285714283,143.0,57.857142857142854,13.857142857142858,6.571428571428571
2020-08-22,354.14285714285717,151.14285714285714,59.57142857142857,16.285714285714285,6.571428571428571
2020-08-23,345.0,161.71428571428572,63.0,17.142857142857142,6.0
2020-08-24,333.42857142857144,168.85714285714286,65.71428571428571,18.714285714285715,6.142857142857143
2020-08-25,318.0,173.85714285714286,69.14285714285714,19.0,5.571428571428571
2020-08-26,293.85714285714283,174.85714285714286,70.85714285714286,20.0,5.285714285714286
2020-08-27,269.14285714285717,172.0,74.57142857142857,20.0,5.0
2020-08-28,254.71428571428572,170.85714285714286,75.14285714285714,18.857142857142858,4.285714285714286
2020-08-29,249.28571428571428,176.14285714285714,87.0,19.714285714285715,4.714285714285714
2020-08-30,242.14285714285714,179.14285714285714,93.14285714285714,19.571428571428573,5.428571428571429
2020-08-31,237.0,183.42857142857142,95.71428571428571,20.0,5.571428571428571
2020-09-01,235.0,189.28571428571428,99.85714285714286,21.428571428571427,7.142857142857143
2020-09-02,235.71428571428572,195.85714285714286,105.28571428571429,22.714285714285715,8.285714285714286
2020-09-03,238.42857142857142,202.14285714285714,106.85714285714286,24.428571428571427,8.857142857142858
2020-09-04,246.57142857142858,217.28571428571428,114.28571428571429,27.285714285714285,9.285714285714286
2020-09-05,240.57142857142858,218.85714285714286,111.28571428571429,26.571428571428573,8.714285714285714
2020-09-06,243.85714285714286,221.0,111.57142857142857,27.714285714285715,9.571428571428571
2020-09-07,251.42857142857142,226.57142857142858,117.85714285714286,30.0,11.285714285714286
2020-09-08,256.0,222.57142857142858,117.28571428571429,30.0,11.142857142857142
2020-09-09,265.2857142857143,224.85714285714286,119.14285714285714,31.0,11.285714285714286
2020-09-10,269.85714285714283,227.0,123.71428571428571,31.0,11.714285714285714
2020-09-11,276.7142857142857,231.0,122.42857142857143,31.0,12.142857142857142
2020-09-12,292.57142857142856,237.85714285714286,128.0,34.285714285714285,12.714285714285714
2020-09-13,299.57142857142856,241.14285714285714,133.71428571428572,36.714285714285715,13.0
2020-09-14,308.42857142857144,242.71428571428572,134.85714285714286,37.857142857142854,12.142857142857142
2020-09-15,317.0,252.0,143.42857142857142,38.57142857142857,12.0
2020-09-16,330.0,261.0,145.28571428571428,39.0,12.428571428571429
2020-09-17,344.42857142857144,269.14285714285717,151.42857142857142,39.42857142857143,11.857142857142858
2020-09-18,352.2857142857143,269.2857142857143,153.85714285714286,39.0,11.285714285714286
2020-09-19,353.14285714285717,272.57142857142856,155.28571428571428,37.0,11.142857142857142
2020-09-20,360.14285714285717,273.57142857142856,155.85714285714286,35.42857142857143,12.0
2020-09-21,359.85714285714283,272.7142857142857,158.0,33.42857142857143,12.428571428571429
2020-09-22,366.7142857142857,279.14285714285717,160.14285714285714,36.0,12.857142857142858
2020-09-23,370.0,284.7142857142857,163.42857142857142,36.0,13.0
2020-09-24,385.7142857142857,290.14285714285717,162.28571428571428,36.857142857142854,14.285714285714286
2020-09-25,412.85714285714283,301.85714285714283,170.42857142857142,41.285714285714285,15.857142857142858
2020-09-26,443.2857142857143,310.2857142857143,173.28571428571428,43.714285714285715,15.857142857142858
2020-09-27,494.14285714285717,346.7142857142857,189.0,47.42857142857143,14.428571428571429
2020-09-28,575.7142857142857,406.7142857142857,223.28571428571428,56.0,16.857142857142858
2020-09-29,644.5714285714286,460.7142857142857,248.71428571428572,63.42857142857143,17.571428571428573
2020-09-30,716.4285714285714,528.7142857142857,278.85714285714283,74.57142857142857,20.428571428571427
2020-10-01,788.4285714285714,586.5714285714286,311.0,86.14285714285714,22.142857142857142
2020-10-02,890.4285714285714,678.4285714285714,348.7142857142857,98.57142857142857,27.142857142857142
2020-10-03,982.2857142857143,758.7142857142857,395.85714285714283,108.28571428571429,31.142857142857142
2020-10-04,1076.5714285714287,851.7142857142857,437.14285714285717,123.0,35.42857142857143
2020-10-05,1164.4285714285713,930.7142857142857,469.42857142857144,132.85714285714286,36.42857142857143
2020-10-06,1271.4285714285713,1026.0,516.1428571428571,148.42857142857142,41.857142857142854
2020-10-07,1393.0,1132.857142857143,585.0,165.14285714285714,45.42857142857143
2020-10-08,1479.5714285714287,1217.142857142857,625.1428571428571,178.0,52.285714285714285
2020-10-09,1632.4285714285713,1357.2857142857142,706.8571428571429,196.14285714285714,56.857142857142854
2020-10-10,1780.857142857143,1503.0,773.0,214.85714285714286,62.714285714285715
2020-10-11,1944.7142857142858,1629.142857142857,841.4285714285714,233.14285714285714,67.28571428571429
2020-10-12,2113.714285714286,1790.2857142857142,924.0,260.42857142857144,72.57142857142857
2020-10-13,2303.1428571428573,1978.7142857142858,1017.7142857142857,281.2857142857143,79.28571428571429
2020-10-14,2462.4285714285716,2147.5714285714284,1081.2857142857142,298.42857142857144,84.42857142857143
2020-10-15,2664.4285714285716,2336.714285714286,1187.142857142857,326.7142857142857,87.14285714285714
2020-10-16,2899.4285714285716,2547.4285714285716,1296.5714285714287,357.0,92.42857142857143
2020-10-17,3191.4285714285716,2808.0,1441.857142857143,399.7142857142857,105.42857142857143
2020-10-18,3387.8571428571427,3039.5714285714284,1553.2857142857142,439.57142857142856,119.0
2020-10-19,3570.4285714285716,3240.0,1642.4285714285713,474.7142857142857,131.28571428571428
2020-10-20,3738.5714285714284,3449.5714285714284,1761.4285714285713,512.7142857142857,140.42857142857142
2020-10-21,3887.8571428571427,3644.8571428571427,1868.142857142857,552.8571428571429,145.42857142857142
2020-10-22,4028.8571428571427,3864.8571428571427,1986.142857142857,587.1428571428571,154.71428571428572
2020-10-23,4155.0,4126.142857142857,2136.1428571428573,629.7142857142857,168.57142857142858
2020-10-24,4191.571428571428,4265.428571428572,2213.285714285714,653.0,169.42857142857142
2020-10-25,4309.428571428572,4470.0,2351.1428571428573,689.7142857142857,176.28571428571428
2020-10-26,4368.714285714285,4608.714285714285,2475.8571428571427,718.2857142857143,180.14285714285714
2020-10-27,4406.142857142857,4751.714285714285,2585.5714285714284,755.2857142857143,186.57142857142858
2020-10-28,4379.571428571428,4798.714285714285,2631.285714285714,766.2857142857143,195.42857142857142
2020-10-29,4450.714285714285,4951.857142857143,2776.4285714285716,806.4285714285714,207.71428571428572
2020-10-30,4504.428571428572,5060.0,2875.285714285714,845.4285714285714,217.0
2020-10-31,4514.285714285715,5121.142857142857,2945.5714285714284,870.4285714285714,223.42857142857142
2020-11-01,4511.857142857143,5157.142857142857,3004.8571428571427,894.5714285714286,229.85714285714286
2020-11-02,4530.571428571428,5252.0,3055.5714285714284,923.2857142857143,240.85714285714286
2020-11-03,4571.428571428572,5304.142857142857,3110.1428571428573,940.5714285714286,247.57142857142858
2020-11-04,4632.571428571428,5391.142857142857,3185.5714285714284,975.1428571428571,251.14285714285714
2020-11-05,4543.857142857143,5298.571428571428,3119.285714285714,963.1428571428571,247.57142857142858
2020-11-06,4490.142857142857,5253.714285714285,3111.5714285714284,972.5714285714286,244.85714285714286
2020-11-07,4496.428571428572,5277.0,3167.714285714286,1009.1428571428571,258.42857142857144
2020-11-08,4419.285714285715,5194.714285714285,3122.4285714285716,1007.5714285714286,257.57142857142856
2020-11-09,4347.428571428572,5100.428571428572,3098.285714285714,1005.4285714285714,254.42857142857142
2020-11-10,4267.714285714285,5016.285714285715,3069.4285714285716,1004.4285714285714,254.14285714285714
2020-11-11,4217.285714285715,4944.142857142857,3035.8571428571427,1000.5714285714286,256.7142857142857
2020-11-12,4176.285714285715,4871.142857142857,3006.0,1012.0,263.14285714285717
2020-11-13,4033.714285714286,4742.0,2931.714285714286,1000.0,270.7142857142857
2020-11-14,3850.8571428571427,4552.142857142857,2772.8571428571427,959.5714285714286,263.7142857142857
2020-11-15,3762.4285714285716,4447.428571428572,2706.1428571428573,954.0,265.14285714285717
2020-11-16,3606.5714285714284,4228.142857142857,2592.8571428571427,925.7142857142857,262.42857142857144
2020-11-17,3475.0,4085.5714285714284,2498.0,905.4285714285714,264.0
2020-11-18,3304.4285714285716,3872.4285714285716,2367.5714285714284,865.2857142857143,259.85714285714283
2020-11-19,3128.8571428571427,3677.714285714286,2232.1428571428573,817.4285714285714,248.14285714285714
2020-11-20,3001.8571428571427,3478.714285714286,2115.285714285714,783.4285714285714,241.57142857142858
2020-11-21,2898.0,3335.1428571428573,2044.5714285714287,759.4285714285714,229.42857142857142
2020-11-22,2771.0,3198.714285714286,1973.7142857142858,723.1428571428571,221.71428571428572
2020-11-23,2703.1428571428573,3136.1428571428573,1921.4285714285713,713.7142857142857,221.71428571428572
2020-11-24,2611.0,3000.4285714285716,1817.5714285714287,691.7142857142857,214.28571428571428
2020-11-25,2573.1428571428573,2969.714285714286,1810.5714285714287,687.0,210.0
2020-11-26,2517.1428571428573,2892.4285714285716,1761.0,673.8571428571429,203.71428571428572
2020-11-27,2489.714285714286,2849.4285714285716,1723.4285714285713,657.4285714285714,201.57142857142858
2020-11-28,2520.4285714285716,2886.5714285714284,1769.4285714285713,667.1428571428571,210.28571428571428
2020-11-29,2516.5714285714284,2861.714285714286,1747.5714285714287,655.1428571428571,205.71428571428572
2020-11-30,2506.285714285714,2856.1428571428573,1734.142857142857,635.0,203.28571428571428
2020-12-01,2479.1428571428573,2840.714285714286,1749.857142857143,624.8571428571429,205.28571428571428
2020-12-02,2452.714285714286,2808.0,1728.2857142857142,613.7142857142857,204.71428571428572
2020-12-03,2430.5714285714284,2823.8571428571427,1727.7142857142858,607.8571428571429,205.85714285714286
2020-12-04,2383.1428571428573,2778.285714285714,1700.142857142857,597.7142857142857,197.0
2020-12-05,2283.4285714285716,2682.714285714286,1601.0,555.4285714285714,183.71428571428572
