dt_RICOVERO,ricoveri,terapia intensiva,fascia di età,terapia intensiva/ricoveri 35gg
2020-04-19,2,0.0,0-9 anni,0.023255813953488372
2020-04-20,1,0.0,0-9 anni,0.023076923076923078
2020-04-21,6,0.0,0-9 anni,0.023809523809523808
2020-04-22,6,0.0,0-9 anni,0.02459016393442623
2020-04-23,1,0.0,0-9 anni,0.024793388429752067
2020-04-24,4,0.0,0-9 anni,0.024390243902439025
2020-04-25,3,0.0,0-9 anni,0.024793388429752067
2020-04-26,2,0.0,0-9 anni,0.03389830508474576
2020-04-27,7,0.0,0-9 anni,0.034482758620689655
2020-04-28,6,0.0,0-9 anni,0.04504504504504504
2020-04-29,2,1.0,0-9 anni,0.02727272727272727
2020-04-30,3,0.0,0-9 anni,0.02727272727272727
2020-05-01,3,0.0,0-9 anni,0.037037037037037035
2020-05-02,4,0.0,0-9 anni,0.03669724770642202
2020-05-03,3,0.0,0-9 anni,0.03636363636363636
2020-05-04,0,0.0,0-9 anni,0.04672897196261682
2020-05-05,2,0.0,0-9 anni,0.049019607843137254
2020-05-06,4,0.0,0-9 anni,0.050505050505050504
2020-05-07,4,0.0,0-9 anni,0.05
2020-05-08,2,0.0,0-9 anni,0.04950495049504951
2020-05-09,1,0.0,0-9 anni,0.05154639175257732
2020-05-10,2,0.0,0-9 anni,0.053763440860215055
2020-05-11,5,0.0,0-9 anni,0.06382978723404255
2020-05-12,1,0.0,0-9 anni,0.06666666666666667
2020-05-13,2,1.0,0-9 anni,0.06741573033707865
2020-05-14,1,0.0,0-9 anni,0.06896551724137931
2020-05-15,2,1.0,0-9 anni,0.07317073170731707
2020-05-16,4,0.0,0-9 anni,0.07894736842105263
2020-05-17,3,0.0,0-9 anni,0.06666666666666667
2020-05-18,3,1.0,0-9 anni,0.06756756756756757
2020-05-19,1,0.0,0-9 anni,0.06944444444444445
2020-05-20,3,0.0,0-9 anni,0.07246376811594203
2020-05-21,4,1.0,0-9 anni,0.07352941176470588
2020-05-22,1,0.0,0-9 anni,0.07352941176470588
2020-05-23,1,0.0,0-9 anni,0.07575757575757576
2020-05-24,3,0.0,0-9 anni,0.078125
2020-05-25,2,0.0,0-9 anni,0.08064516129032258
2020-05-26,2,0.0,0-9 anni,0.08196721311475409
2020-05-27,2,0.0,0-9 anni,0.08064516129032258
2020-05-28,2,1.0,0-9 anni,0.078125
2020-05-29,0,0.0,0-9 anni,0.08333333333333333
2020-05-30,2,0.0,0-9 anni,0.0847457627118644
2020-05-31,0,0.0,0-9 anni,0.07017543859649122
2020-06-01,2,0.0,0-9 anni,0.07142857142857142
2020-06-02,0,0.0,0-9 anni,0.05555555555555555
2020-06-03,1,0.0,0-9 anni,0.057692307692307696
2020-06-04,2,0.0,0-9 anni,0.061224489795918366
2020-06-05,1,0.0,0-9 anni,0.043478260869565216
2020-06-06,1,0.0,0-9 anni,0.043478260869565216
2020-06-07,2,0.0,0-9 anni,0.043478260869565216
2020-06-08,0,0.0,0-9 anni,0.023255813953488372
2020-06-09,0,0.0,0-9 anni,0.023809523809523808
2020-06-10,2,0.0,0-9 anni,0.023809523809523808
2020-06-11,2,0.0,0-9 anni,0.02564102564102564
2020-06-12,1,0.0,0-9 anni,0.025
2020-06-13,2,0.0,0-9 anni,0.02564102564102564
2020-06-14,4,0.0,0-9 anni,0.02631578947368421
2020-06-15,1,0.0,0-9 anni,0.0
2020-06-16,0,0.0,0-9 anni,0.0
2020-06-17,0,0.0,0-9 anni,0.0
2020-06-18,0,0.0,0-9 anni,0.0
2020-06-19,0,0.0,0-9 anni,0.0
2020-06-20,2,0.0,0-9 anni,0.0
2020-06-21,0,0.0,0-9 anni,0.0
2020-06-22,0,0.0,0-9 anni,0.0
2020-06-23,1,0.0,0-9 anni,0.0
2020-06-24,3,0.0,0-9 anni,0.0
2020-06-25,1,0.0,0-9 anni,0.0
2020-06-26,0,0.0,0-9 anni,0.0
2020-06-27,1,0.0,0-9 anni,0.0
2020-06-28,0,0.0,0-9 anni,0.0
2020-06-29,3,0.0,0-9 anni,0.0
2020-06-30,1,0.0,0-9 anni,0.0
2020-07-01,1,0.0,0-9 anni,0.0
2020-07-02,2,0.0,0-9 anni,0.0
2020-07-03,1,0.0,0-9 anni,0.0
2020-07-04,2,0.0,0-9 anni,0.0
2020-07-05,0,0.0,0-9 anni,0.0
2020-07-06,0,0.0,0-9 anni,0.0
2020-07-07,2,0.0,0-9 anni,0.0
2020-07-08,0,0.0,0-9 anni,0.0
2020-07-09,0,0.0,0-9 anni,0.0
2020-07-10,2,0.0,0-9 anni,0.0
2020-07-11,2,0.0,0-9 anni,0.0
2020-07-12,4,0.0,0-9 anni,0.0
2020-07-13,3,0.0,0-9 anni,0.0
2020-07-14,2,0.0,0-9 anni,0.0
2020-07-15,0,0.0,0-9 anni,0.0
2020-07-16,0,0.0,0-9 anni,0.0
2020-07-17,0,0.0,0-9 anni,0.0
2020-07-18,0,0.0,0-9 anni,0.0
2020-07-19,2,0.0,0-9 anni,0.0
2020-07-20,0,0.0,0-9 anni,0.0
2020-07-21,3,0.0,0-9 anni,0.0
2020-07-22,2,0.0,0-9 anni,0.0
2020-07-23,0,0.0,0-9 anni,0.0
2020-07-24,0,0.0,0-9 anni,0.0
2020-07-25,3,0.0,0-9 anni,0.0
2020-07-26,0,0.0,0-9 anni,0.0
2020-07-27,0,0.0,0-9 anni,0.02127659574468085
2020-07-28,0,0.0,0-9 anni,0.021739130434782608
2020-07-29,0,0.0,0-9 anni,0.022222222222222223
2020-07-30,1,0.0,0-9 anni,0.023255813953488372
2020-07-31,2,0.0,0-9 anni,0.023255813953488372
2020-08-01,1,0.0,0-9 anni,0.023809523809523808
2020-08-02,0,0.0,0-9 anni,0.02040816326530612
2020-08-03,0,0.0,0-9 anni,0.02
2020-08-04,1,0.0,0-9 anni,0.019230769230769232
2020-08-05,2,0.0,0-9 anni,0.018518518518518517
2020-08-06,1,0.0,0-9 anni,0.018518518518518517
2020-08-07,1,0.0,0-9 anni,0.03278688524590164
2020-08-08,4,0.0,0-9 anni,0.05084745762711865
2020-08-09,2,0.0,0-9 anni,0.04918032786885246
2020-08-10,1,0.0,0-9 anni,0.047619047619047616
2020-08-11,2,0.0,0-9 anni,0.046875
2020-08-12,2,0.0,0-9 anni,0.04838709677419355
2020-08-13,4,1.0,0-9 anni,0.046153846153846156
2020-08-14,1,0.0,0-9 anni,0.043478260869565216
2020-08-15,1,0.0,0-9 anni,0.04285714285714286
2020-08-16,2,0.0,0-9 anni,0.04
2020-08-17,3,0.0,0-9 anni,0.0379746835443038
2020-08-18,1,0.0,0-9 anni,0.0379746835443038
2020-08-19,7,0.0,0-9 anni,0.0379746835443038
2020-08-20,1,0.0,0-9 anni,0.0375
2020-08-21,2,0.0,0-9 anni,0.037037037037037035
2020-08-22,2,0.0,0-9 anni,0.03529411764705882
2020-08-23,2,0.0,0-9 anni,0.03529411764705882
2020-08-24,7,1.0,0-9 anni,0.03409090909090909
2020-08-25,1,1.0,0-9 anni,0.03333333333333333
2020-08-26,4,0.0,0-9 anni,0.03409090909090909
2020-08-27,2,0.0,0-9 anni,0.031914893617021274
2020-08-28,1,0.0,0-9 anni,0.030612244897959183
2020-08-29,1,0.0,0-9 anni,0.03
2020-08-30,3,0.0,0-9 anni,0.028037383177570093
2020-08-31,4,0.0,0-9 anni,0.01834862385321101
2020-09-01,1,0.0,0-9 anni,0.017699115044247787
2020-09-02,5,0.0,0-9 anni,0.017543859649122806
2020-09-03,5,0.0,0-9 anni,0.017391304347826087
2020-09-04,2,0.0,0-9 anni,0.01694915254237288
2020-09-05,1,0.0,0-9 anni,0.01639344262295082
2020-09-06,1,0.0,0-9 anni,0.017094017094017096
2020-09-07,1,0.0,0-9 anni,0.017094017094017096
2020-09-08,5,0.0,0-9 anni,0.01652892561983471
2020-09-09,2,0.0,0-9 anni,0.015873015873015872
2020-09-10,4,0.0,0-9 anni,0.015384615384615385
2020-09-11,3,0.0,0-9 anni,0.015503875968992248
2020-09-12,2,0.0,0-9 anni,0.007692307692307693
2020-09-13,8,0.0,0-9 anni,0.015503875968992248
2020-09-14,5,0.0,0-9 anni,0.014814814814814815
2020-09-15,4,0.0,0-9 anni,0.014598540145985401
2020-09-16,9,0.0,0-9 anni,0.014084507042253521
2020-09-17,6,0.0,0-9 anni,0.02112676056338028
2020-09-18,5,0.0,0-9 anni,0.02112676056338028
2020-09-19,2,0.0,0-9 anni,0.02054794520547945
2020-09-20,3,0.0,0-9 anni,0.02112676056338028
2020-09-21,6,0.0,0-9 anni,0.02040816326530612
2020-09-22,5,0.0,0-9 anni,0.019736842105263157
2020-09-23,2,0.0,0-9 anni,0.019230769230769232
2020-09-24,1,0.0,0-9 anni,0.01818181818181818
2020-09-25,6,0.0,0-9 anni,0.022988505747126436
2020-09-26,7,0.0,0-9 anni,0.0223463687150838
2020-09-27,6,0.0,0-9 anni,0.026455026455026454
2020-09-28,6,1.0,0-9 anni,0.029556650246305417
2020-09-29,2,0.0,0-9 anni,0.028708133971291867
2020-09-30,3,1.0,0-9 anni,0.03070175438596491
2020-10-01,8,0.0,0-9 anni,0.030042918454935622
2020-10-02,3,0.0,0-9 anni,0.027888446215139442
2020-10-03,6,0.0,0-9 anni,0.02734375
2020-10-04,3,1.0,0-9 anni,0.03018867924528302
2020-10-05,4,0.0,0-9 anni,0.028268551236749116
2020-10-06,5,0.0,0-9 anni,0.03257328990228013
2020-10-07,1,0.0,0-9 anni,0.034161490683229816
2020-10-08,10,0.0,0-9 anni,0.03216374269005848
2020-10-09,7,0.0,0-9 anni,0.03081232492997199
2020-10-10,5,0.0,0-9 anni,0.02956989247311828
2020-10-11,10,0.0,0-9 anni,0.030690537084398978
2020-10-12,10,1.0,0-9 anni,0.0345679012345679
2020-10-13,10,0.0,0-9 anni,0.03546099290780142
2020-10-14,12,1.0,0-9 anni,0.035955056179775284
2020-10-15,18,1.0,0-9 anni,0.0367965367965368
2020-10-16,9,0.0,0-9 anni,0.03347280334728033
2020-10-17,21,1.0,0-9 anni,0.03225806451612903
2020-10-18,13,0.0,0-9 anni,0.03125
2020-10-19,23,0.0,0-9 anni,0.03018867924528302
2020-10-20,9,0.0,0-9 anni,0.030852994555353903
2020-10-21,18,1.0,0-9 anni,0.029982363315696647
2020-10-22,24,0.0,0-9 anni,0.027538726333907058
2020-10-23,29,2.0,0-9 anni,0.026936026936026935
2020-10-24,17,1.0,0-9 anni,0.026272577996715927
2020-10-25,23,0.0,0-9 anni,0.028346456692913385
2020-10-26,21,0.0,0-9 anni,0.027820710973724884
2020-10-27,20,0.0,0-9 anni,0.028528528528528527
2020-10-28,21,1.0,0-9 anni,0.03206997084548105
2020-10-29,15,2.0,0-9 anni,0.03468208092485549
2020-10-30,24,1.0,0-9 anni,0.033045977011494254
2020-10-31,29,1.0,0-9 anni,0.032716927453769556
2020-11-01,23,1.0,0-9 anni,0.032670454545454544
2020-11-02,22,0.0,0-9 anni,0.03380281690140845
2020-11-03,20,0.0,0-9 anni,0.03770949720670391
2020-11-04,19,1.0,0-9 anni,0.038028169014084505
2020-11-05,26,0.0,0-9 anni,0.037868162692847124
2020-11-06,24,1.0,0-9 anni,0.039886039886039885
2020-11-07,22,0.0,0-9 anni,0.039492242595204514
2020-11-08,17,0.0,0-9 anni,0.038028169014084505
2020-11-09,17,0.0,0-9 anni,0.03857142857142857
2020-11-10,20,0.0,0-9 anni,0.036656891495601175
2020-11-11,27,2.0,0-9 anni,0.03545051698670606
2020-11-12,22,0.0,0-9 anni,0.03609022556390978
2020-11-13,26,1.0,0-9 anni,0.0364741641337386
2020-11-14,25,3.0,0-9 anni,0.03709428129829984
2020-11-15,16,2.0,0-9 anni,0.03881987577639751
2020-11-16,14,0.0,0-9 anni,0.03610675039246468
2020-11-17,17,0.0,0-9 anni,0.035256410256410256
2020-11-18,13,1.0,0-9 anni,0.03618421052631579
2020-11-19,24,2.0,0-9 anni,0.036605657237936774
2020-11-20,15,3.0,0-9 anni,0.03872053872053872
2020-11-21,15,1.0,0-9 anni,0.03898305084745763
2020-11-22,16,0.0,0-9 anni,0.03754266211604096
2020-11-23,12,1.0,0-9 anni,0.038461538461538464
2020-11-24,16,0.0,0-9 anni,0.0392156862745098
2020-11-25,19,0.0,0-9 anni,0.04
2020-11-26,14,0.0,0-9 anni,0.04044117647058824
2020-11-27,11,0.0,0-9 anni,0.0446927374301676
2020-11-28,12,0.0,0-9 anni,0.04580152671755725
2020-11-29,11,0.0,0-9 anni,0.04518664047151277
2020-11-30,14,0.0,0-9 anni,0.05040322580645161
2020-12-01,9,0.0,0-9 anni,0.05042016806722689
2020-12-02,18,2.0,0-9 anni,0.0455531453362256
2020-12-03,8,0.0,0-9 anni,0.04148471615720524
2020-12-04,11,0.0,0-9 anni,0.042222222222222223
2020-12-05,13,1.0,0-9 anni,0.042600896860986545
2020-12-06,16,1.0,0-9 anni,0.04090909090909091
2020-12-07,15,1.0,0-9 anni,0.03764705882352941
2020-12-08,16,0.0,0-9 anni,0.03117505995203837
2020-12-09,15,0.0,0-9 anni,0.029197080291970802
2020-12-10,12,0.0,0-9 anni,0.02977667493796526
2020-12-11,13,1.0,0-9 anni,0.027707808564231738
2020-12-12,11,0.0,0-9 anni,0.028423772609819122
2020-12-13,11,0.0,0-9 anni,0.031331592689295036
2020-12-14,10,2.0,0-9 anni,0.031578947368421054
2020-12-15,7,0.0,0-9 anni,0.031578947368421054
2020-12-16,12,1.0,0-9 anni,0.0316622691292876
2020-12-17,9,2.0,0-9 anni,0.031914893617021274
2020-12-18,6,0.0,0-9 anni,0.03494623655913978
2020-12-19,10,0.0,0-9 anni,0.03485254691689008
2020-12-20,13,0.0,0-9 anni,0.03038674033149171
2020-12-21,6,0.0,0-9 anni,0.030555555555555555
2020-12-22,13,0.0,0-9 anni,0.03651685393258427
2020-12-23,7,0.0,0-9 anni,0.036211699164345405
2020-12-24,9,0.0,0-9 anni,0.0345821325648415
2020-12-25,7,0.0,0-9 anni,0.034782608695652174
2020-12-26,9,0.0,0-9 anni,0.03560830860534125
2020-12-27,8,0.0,0-9 anni,0.03857566765578635
2020-12-28,6,0.0,0-9 anni,0.03927492447129909
2020-12-29,6,0.0,0-9 anni,0.03614457831325301
2020-12-30,15,1.0,0-9 anni,0.03669724770642202
2020-12-31,11,0.0,0-9 anni,0.03680981595092025
2021-01-01,11,0.0,0-9 anni,0.03115264797507788
2021-01-02,11,0.0,0-9 anni,0.031446540880503145
2021-01-03,8,0.0,0-9 anni,0.03194888178913738
2021-01-04,10,1.0,0-9 anni,0.025157232704402517
2021-01-05,10,0.0,0-9 anni,0.025
2021-01-06,7,0.0,0-9 anni,0.02531645569620253
2021-01-07,6,0.0,0-9 anni,0.03194888178913738
2021-01-08,7,2.0,0-9 anni,0.03481012658227848
2021-01-09,16,1.0,0-9 anni,0.03594771241830065
2021-01-10,4,0.0,0-9 anni,0.03934426229508197
2021-01-11,13,1.0,0-9 anni,0.04304635761589404
2021-01-12,8,0.0,0-9 anni,0.043333333333333335
2021-01-13,15,1.0,0-9 anni,0.04666666666666667
2021-01-14,6,0.0,0-9 anni,0.046822742474916385
2021-01-15,14,0.0,0-9 anni,0.0457516339869281
2021-01-16,6,0.0,0-9 anni,0.045454545454545456
2021-01-17,10,0.0,0-9 anni,0.04276315789473684
2021-01-18,5,0.0,0-9 anni,0.046822742474916385
2021-01-19,4,0.0,0-9 anni,0.05405405405405406
2021-01-20,7,1.0,0-9 anni,0.05387205387205387
2021-01-21,14,0.0,0-9 anni,0.053156146179401995
2021-01-22,8,0.0,0-9 anni,0.04983388704318937
2021-01-23,6,0.0,0-9 anni,0.04966887417218543
2021-01-24,10,2.0,0-9 anni,0.04918032786885246
2021-01-25,9,1.0,0-9 anni,0.048859934853420196
2021-01-26,3,0.0,0-9 anni,0.0457516339869281
2021-01-27,6,1.0,0-9 anni,0.04391891891891892
2021-01-28,6,1.0,0-9 anni,0.043478260869565216
2021-01-29,5,0.0,0-9 anni,0.04040404040404041
2021-01-30,9,1.0,0-9 anni,0.04013377926421405
2021-01-31,7,0.0,0-9 anni,0.037800687285223365
2021-02-01,13,0.0,0-9 anni,0.037037037037037035
2021-02-02,8,0.0,0-9 anni,0.03806228373702422
2021-02-03,11,0.0,0-9 anni,0.03741496598639456
2021-02-04,6,1.0,0-9 anni,0.037162162162162164
2021-02-05,8,2.0,0-9 anni,0.03492063492063492
2021-02-06,12,0.0,0-9 anni,0.036923076923076927
2021-02-07,12,0.0,0-9 anni,0.033950617283950615
2021-02-08,10,0.0,0-9 anni,0.03470031545741325
2021-02-09,11,0.0,0-9 anni,0.034482758620689655
2021-02-10,10,0.0,0-9 anni,0.03333333333333333
2021-02-11,8,0.0,0-9 anni,0.026392961876832845
2021-02-12,6,1.0,0-9 anni,0.02608695652173913
2021-02-13,6,0.0,0-9 anni,0.025423728813559324
2021-02-14,7,0.0,0-9 anni,0.02197802197802198
2021-02-15,11,0.0,0-9 anni,0.021739130434782608
2021-02-16,10,0.0,0-9 anni,0.021220159151193633
2021-02-17,7,0.0,0-9 anni,0.01804123711340206
2021-02-18,12,0.0,0-9 anni,0.017543859649122806
2021-02-19,6,0.0,0-9 anni,0.01990049751243781
2021-02-20,11,0.0,0-9 anni,0.019559902200488997
2021-02-21,12,0.0,0-9 anni,0.019184652278177457
2021-02-22,24,0.0,0-9 anni,0.0166270783847981
2021-02-23,14,1.0,0-9 anni,0.01160092807424594
2021-02-24,6,0.0,0-9 anni,0.01141552511415525
2021-02-25,7,0.0,0-9 anni,0.011467889908256881
2021-02-26,10,0.0,0-9 anni,0.011312217194570135
2021-02-27,17,0.0,0-9 anni,0.011086474501108648
2021-02-28,21,0.0,0-9 anni,0.010893246187363835
2021-03-01,13,1.0,0-9 anni,0.01072961373390558
2021-03-02,12,0.0,0-9 anni,0.008298755186721992
2021-03-03,16,0.0,0-9 anni,0.008146639511201629
2021-03-04,10,1.0,0-9 anni,0.008048289738430584
2021-03-05,14,0.0,0-9 anni,0.008032128514056224
2021-03-06,20,0.0,0-9 anni,0.008
2021-03-07,18,0.0,0-9 anni,0.007905138339920948
2021-03-08,16,1.0,0-9 anni,0.007952286282306162
2021-03-09,15,0.0,0-9 anni,0.007905138339920948
2021-03-10,19,0.0,0-9 anni,0.007827788649706457
2021-03-11,10,0.0,0-9 anni,0.007827788649706457
2021-03-12,18,0.0,0-9 anni,0.00992063492063492
2021-03-13,19,0.0,0-9 anni,0.008
2021-03-14,10,0.0,0-9 anni,0.00784313725490196
2021-03-15,16,0.0,0-9 anni,0.007736943907156673
2021-03-16,20,0.0,0-9 anni,0.007692307692307693
2021-03-17,18,0.0,0-9 anni,0.007707129094412331
2021-03-18,15,0.0,0-9 anni,0.007797270955165692
2021-03-19,22,0.0,0-9 anni,0.005905511811023622
2021-03-20,15,0.0,0-9 anni,0.005847953216374269
2021-03-21,13,0.0,0-9 anni,0.005870841487279843
2021-03-22,12,0.0,0-9 anni,0.003875968992248062
2021-03-23,12,0.0,0-9 anni,0.003929273084479371
2021-03-24,13,0.0,0-9 anni,0.004
2021-03-25,9,0.0,0-9 anni,0.003992015968063872
2021-03-26,9,0.0,0-9 anni,0.00202020202020202
2021-03-27,16,0.0,0-9 anni,0.001996007984031936
2021-03-28,12,0.0,0-9 anni,0.00404040404040404
2021-03-29,17,1.0,0-9 anni,0.004
2021-03-30,10,0.0,0-9 anni,0.0040650406504065045
2021-03-31,16,0.0,0-9 anni,0.00408997955010225
2021-04-01,14,0.0,0-9 anni,0.00411522633744856
2021-04-02,13,0.0,0-9 anni,0.004149377593360996
2021-04-03,16,0.0,0-9 anni,0.006329113924050633
2021-04-04,15,0.0,0-9 anni,0.006437768240343348
2021-04-05,8,0.0,0-9 anni,0.00646551724137931
2021-04-06,17,0.0,0-9 anni,0.00663716814159292
2021-04-07,14,0.0,0-9 anni,0.006696428571428571
2021-04-08,15,0.0,0-9 anni,0.006741573033707865
2021-04-09,7,0.0,0-9 anni,0.006696428571428571
2021-04-10,11,0.0,0-9 anni,0.006741573033707865
2021-04-11,19,0.0,0-9 anni,0.006756756756756757
2021-04-12,10,0.0,0-9 anni,0.006711409395973154
2021-04-13,21,0.0,0-9 anni,0.006726457399103139
2021-04-14,13,1.0,0-9 anni,0.006787330316742082
2021-04-15,15,0.0,0-9 anni,0.00683371298405467
2021-04-16,10,0.0,0-9 anni,0.004651162790697674
2021-04-17,16,0.0,0-9 anni,0.004672897196261682
2021-04-18,7,0.0,0-9 anni,0.0047169811320754715
2021-04-19,12,0.0,0-9 anni,0.004761904761904762
2021-04-20,12,1.0,0-9 anni,0.004750593824228029
2021-04-21,10,0.0,0-9 anni,0.004796163069544364
2021-04-22,13,0.0,0-9 anni,0.004901960784313725
2021-04-23,10,0.0,0-9 anni,0.0049382716049382715
2021-04-24,11,0.0,0-9 anni,0.007556675062972292
2021-04-25,10,0.0,0-9 anni,0.007731958762886598
2021-04-26,15,0.0,0-9 anni,0.0078125
2021-04-27,9,0.0,0-9 anni,0.010256410256410256
2021-04-28,12,0.0,0-9 anni,0.010443864229765013
2021-04-29,12,0.0,0-9 anni,0.01092896174863388
2021-04-30,8,0.0,0-9 anni,0.01092896174863388
2021-05-01,12,0.0,0-9 anni,0.011461318051575931
2021-05-02,9,0.0,0-9 anni,0.008771929824561403
2021-05-03,8,0.0,0-9 anni,0.009036144578313253
2021-05-04,8,0.0,0-9 anni,0.009202453987730062
2021-05-05,12,0.0,0-9 anni,0.009615384615384616
2021-05-06,10,0.0,0-9 anni,0.00967741935483871
2021-05-07,14,0.0,0-9 anni,0.009900990099009901
2021-05-08,12,0.0,0-9 anni,0.006802721088435374
2021-05-09,6,0.0,0-9 anni,0.0136986301369863
2021-05-10,5,0.0,0-9 anni,0.014184397163120567
2021-05-11,9,1.0,0-9 anni,0.014336917562724014
2021-05-12,5,0.0,0-9 anni,0.014598540145985401
2021-05-13,11,0.0,0-9 anni,0.0149812734082397
2021-05-14,13,1.0,0-9 anni,0.01556420233463035
2021-05-15,4,0.0,0-9 anni,0.015748031496062992
2021-05-16,2,0.0,0-9 anni,0.016129032258064516
2021-05-17,10,0.0,0-9 anni,0.016666666666666666
2021-05-18,4,0.0,0-9 anni,0.01694915254237288
2021-05-19,6,0.0,0-9 anni,0.017699115044247787
2021-05-20,5,0.0,0-9 anni,0.018018018018018018
2021-05-21,4,0.0,0-9 anni,0.01834862385321101
2021-05-22,2,0.0,0-9 anni,0.018433179723502304
2021-05-23,5,0.0,0-9 anni,0.023923444976076555
2021-05-24,5,0.0,0-9 anni,0.025
2021-05-25,3,0.0,0-9 anni,0.026041666666666668
2021-05-26,8,2.0,0-9 anni,0.027624309392265192
2021-05-27,3,0.0,0-9 anni,0.027472527472527472
2021-05-28,7,0.0,0-9 anni,0.027932960893854747
2021-05-29,6,0.0,0-9 anni,0.023121387283236993
2021-05-30,3,0.0,0-9 anni,0.028901734104046242
2021-05-31,5,0.0,0-9 anni,0.03048780487804878
2021-06-01,6,0.0,0-9 anni,0.025974025974025976
2021-06-02,6,0.0,0-9 anni,0.02631578947368421
2021-06-03,4,0.0,0-9 anni,0.02631578947368421
2021-06-04,4,0.0,0-9 anni,0.027777777777777776
2021-06-05,2,0.0,0-9 anni,0.027777777777777776
2021-06-06,5,0.0,0-9 anni,0.02857142857142857
2021-06-07,4,0.0,0-9 anni,0.029197080291970802
2021-06-08,7,0.0,0-9 anni,0.029850746268656716
2021-06-09,4,1.0,0-9 anni,0.02962962962962963
2021-06-10,1,0.0,0-9 anni,0.02962962962962963
2021-06-11,6,0.0,0-9 anni,0.030303030303030304
2021-06-12,1,0.0,0-9 anni,0.031007751937984496
2021-06-13,7,0.0,0-9 anni,0.016
2021-06-14,2,0.0,0-9 anni,0.016260162601626018
2021-06-15,3,0.0,0-9 anni,0.017241379310344827
2021-06-16,5,1.0,0-9 anni,0.018018018018018018
2021-06-17,2,0.0,0-9 anni,0.01834862385321101
2021-06-18,3,0.0,0-9 anni,0.018867924528301886
2021-06-19,2,0.0,0-9 anni,0.019230769230769232
2021-06-20,2,0.0,0-9 anni,0.020202020202020204
2021-06-21,2,0.0,0-9 anni,0.02040816326530612
2021-06-22,4,0.0,0-9 anni,0.021052631578947368
2021-06-23,2,0.0,0-9 anni,0.020833333333333332
2021-06-24,2,0.0,0-9 anni,0.03125
2021-06-25,1,0.0,0-9 anni,0.03225806451612903
2021-06-26,3,0.0,0-9 anni,0.03488372093023256
2021-06-27,5,0.0,0-9 anni,0.023809523809523808
