date,healthcare_workers,others
2020-07-24,0.0,6
2020-07-25,0.0,4
2020-07-26,0.0,2
2020-07-27,1.0,10
2020-07-28,0.0,6
2020-07-29,1.0,10
2020-07-30,0.0,4
2020-07-31,2.0,11
2020-08-01,0.0,5
2020-08-02,1.0,5
2020-08-03,1.0,6
2020-08-04,2.0,22
2020-08-05,1.0,9
2020-08-06,0.0,8
2020-08-07,0.0,7
2020-08-08,1.0,12
2020-08-09,0.0,28
2020-08-10,1.0,20
2020-08-11,3.0,22
2020-08-12,0.0,21
2020-08-13,1.0,13
2020-08-14,0.0,17
2020-08-15,0.0,16
2020-08-16,1.0,11
2020-08-17,1.0,27
2020-08-18,1.0,27
2020-08-19,0.0,20
2020-08-20,2.0,41
2020-08-21,1.0,34
2020-08-22,0.0,29
2020-08-23,2.0,39
2020-08-24,1.0,45
2020-08-25,1.0,49
2020-08-26,4.0,39
2020-08-27,1.0,48
2020-08-28,4.0,71
2020-08-29,3.0,54
2020-08-30,1.0,42
2020-08-31,0.0,44
2020-09-01,13.0,73
2020-09-02,5.0,91
2020-09-03,6.0,87
2020-09-04,2.0,56
2020-09-05,0.0,35
2020-09-06,2.0,39
2020-09-07,1.0,161
2020-09-08,6.0,86
2020-09-09,1.0,60
2020-09-10,2.0,98
2020-09-11,7.0,100
2020-09-12,3.0,55
2020-09-13,2.0,42
2020-09-14,10.0,80
2020-09-15,7.0,86
2020-09-16,2.0,66
2020-09-17,8.0,76
2020-09-18,3.0,97
2020-09-19,9.0,83
2020-09-20,1.0,28
2020-09-21,7.0,82
2020-09-22,1.0,76
2020-09-23,4.0,75
2020-09-24,3.0,84
2020-09-25,4.0,75
2020-09-26,6.0,88
2020-09-27,13.0,38
2020-09-28,9.0,82
2020-09-29,2.0,89
2020-09-30,6.0,102
2020-10-01,9.0,120
2020-10-02,6.0,89
2020-10-03,14.0,92
2020-10-04,13.0,86
2020-10-05,18.0,175
2020-10-06,52.0,231
2020-10-07,4.0,148
2020-10-08,11.0,178
2020-10-09,27.0,299
2020-10-10,9.0,133
2020-10-11,15.0,115
2020-10-12,29.0,225
2020-10-13,29.0,328
2020-10-14,14.0,253
2020-10-15,21.0,263
2020-10-16,28.0,329
2020-10-17,26.0,298
2020-10-18,11.0,231
2020-10-19,31.0,363
2020-10-20,30.0,457
2020-10-21,29.0,547
2020-10-22,39.0,614
2020-10-23,42.0,688
2020-10-24,61.0,654
2020-10-25,27.0,358
2020-10-26,69.0,666
2020-10-27,77.0,770
2020-10-28,80.0,816
2020-10-29,64.0,817
2020-10-30,74.0,1058
2020-10-31,84.0,655
2020-11-01,37.0,480
2020-11-02,76.0,942
2020-11-03,83.0,998
2020-11-04,94.0,1180
2020-11-05,114.0,1359
2020-11-06,114.0,1275
2020-11-07,66.0,925
2020-11-08,37.0,522
2020-11-09,152.0,1411
2020-11-10,94.0,1420
2020-11-11,102.0,1333
2020-11-12,119.0,1466
2020-11-13,137.0,1370
2020-11-14,96.0,1167
2020-11-15,47.0,626
2020-11-16,107.0,1347
2020-11-17,123.0,1707
2020-11-18,88.0,1537
2020-11-19,120.0,1485
2020-11-20,106.0,1547
2020-11-21,53.0,1227
2020-11-22,31.0,478
2020-11-23,103.0,1369
2020-11-24,88.0,1517
2020-11-25,82.0,1508
2020-11-26,84.0,1712
2020-11-27,82.0,1554
2020-11-28,55.0,957
2020-11-29,23.0,537
2020-11-30,72.0,1168
2020-12-01,91.0,1038
2020-12-02,94.0,752
2020-12-03,91.0,782
2020-12-04,70.0,702
2020-12-05,72.0,651
2020-12-06,31.0,209
2020-12-07,116.0,626
2020-12-08,21.0,227
2020-12-09,99.0,720
2020-12-10,66.0,723
2020-12-11,60.0,574
2020-12-12,52.0,495
2020-12-13,30.0,212
2020-12-14,61.0,503
2020-12-15,79.0,475
2020-12-16,74.0,616
2020-12-17,76.0,619
2020-12-18,75.0,660
2020-12-19,49.0,539
2020-12-20,19.0,243
2020-12-21,61.0,516
2020-12-22,78.0,598
2020-12-23,84.0,662
2020-12-24,57.0,513
2020-12-25,9.0,169
2020-12-26,35.0,218
2020-12-27,30.0,185
2020-12-28,84.0,544
2020-12-29,100.0,794
2020-12-30,78.0,783
2020-12-31,73.0,589
2021-01-01,11.0,186
2021-01-02,59.0,522
2021-01-03,26.0,286
2021-01-04,101.0,743
2021-01-05,83.0,894
2021-01-06,23.0,231
2021-01-07,76.0,807
2021-01-08,71.0,807
2021-01-09,63.0,636
2021-01-10,16.0,247
2021-01-11,69.0,650
2021-01-12,72.0,714
2021-01-13,49.0,651
2021-01-14,45.0,761
2021-01-15,60.0,643
2021-01-16,36.0,413
2021-01-17,15.0,166
2021-01-18,54.0,580
2021-01-19,62.0,585
2021-01-20,68.0,475
2021-01-21,60.0,492
2021-01-22,66.0,547
2021-01-23,32.0,375
2021-01-24,18.0,163
2021-01-25,66.0,559
2021-01-26,53.0,603
2021-01-27,52.0,495
2021-01-28,37.0,450
2021-01-29,52.0,536
2021-01-30,26.0,311
2021-01-31,6.0,147
2021-02-01,56.0,463
2021-02-02,30.0,438
2021-02-03,26.0,428
2021-02-04,42.0,380
2021-02-05,35.0,403
2021-02-06,28.0,282
2021-02-07,5.0,105
2021-02-08,37.0,453
2021-02-09,24.0,462
2021-02-10,16.0,420
2021-02-11,34.0,420
2021-02-12,22.0,368
2021-02-13,12.0,255
2021-02-14,4.0,85
2021-02-15,12.0,330
2021-02-16,18.0,358
2021-02-17,12.0,326
2021-02-18,16.0,317
2021-02-19,26.0,411
2021-02-20,12.0,253
2021-02-21,6.0,91
2021-02-22,27.0,425
2021-02-23,27.0,439
2021-02-24,15.0,449
2021-02-25,21.0,494
2021-02-26,24.0,488
2021-02-27,13.0,320
2021-02-28,7.0,193
2021-03-01,28.0,500
2021-03-02,18.0,586
2021-03-03,30.0,595
2021-03-04,27.0,583
2021-03-05,19.0,674
2021-03-06,15.0,378
2021-03-07,3.0,165
2021-03-08,27.0,624
2021-03-09,14.0,643
2021-03-10,28.0,643
2021-03-11,20.0,642
2021-03-12,27.0,631
2021-03-13,16.0,573
2021-03-14,6.0,194
2021-03-15,30.0,649
2021-03-16,30.0,619
2021-03-17,27.0,758
2021-03-18,26.0,646
2021-03-19,28.0,748
2021-03-20,18.0,573
2021-03-21,9.0,195
2021-03-22,24.0,849
2021-03-23,27.0,829
2021-03-24,35.0,827
2021-03-25,30.0,655
2021-03-26,44.0,855
2021-03-27,28.0,586
2021-03-28,8.0,215
2021-03-29,36.0,864
2021-03-30,29.0,921
2021-03-31,32.0,849
2021-04-01,29.0,801
2021-04-02,23.0,832
2021-04-03,24.0,582
2021-04-04,14.0,126
2021-04-05,9.0,156
2021-04-06,17.0,907
2021-04-07,17.0,747
2021-04-08,18.0,691
2021-04-09,18.0,689
2021-04-10,19.0,502
2021-04-11,3.0,210
2021-04-12,21.0,704
2021-04-13,10.0,632
2021-04-14,17.0,634
2021-04-15,24.0,574
2021-04-16,22.0,605
2021-04-17,12.0,419
2021-04-18,5.0,143
2021-04-19,31.0,650
2021-04-20,33.0,546
2021-04-21,18.0,622
2021-04-22,27.0,574
2021-04-23,14.0,571
2021-04-24,12.0,378
2021-04-25,5.0,107
2021-04-26,19.0,588
2021-04-27,14.0,513
2021-04-28,12.0,454
2021-04-29,12.0,499
2021-04-30,13.0,527
2021-05-01,2.0,148
2021-05-02,5.0,110
2021-05-03,15.0,464
2021-05-04,13.0,365
2021-05-05,14.0,320
2021-05-06,16.0,272
2021-05-07,9.0,315
2021-05-08,8.0,220
2021-05-09,6.0,60
2021-05-10,7.0,322
2021-05-11,8.0,210
2021-05-12,5.0,203
2021-05-13,11.0,170
2021-05-14,5.0,177
2021-05-15,0.0,139
2021-05-16,1.0,43
2021-05-17,6.0,156
2021-05-18,7.0,151
2021-05-19,5.0,143
2021-05-20,3.0,134
2021-05-21,3.0,128
2021-05-22,2.0,74
2021-05-23,1.0,12
2021-05-24,9.0,147
2021-05-25,3.0,106
2021-05-26,5.0,85
2021-05-27,3.0,74
2021-05-28,3.0,92
2021-05-29,1.0,49
2021-05-30,1.0,28
2021-05-31,5.0,98
2021-06-01,3.0,79
2021-06-02,0.0,19
2021-06-03,5.0,82
2021-06-04,2.0,74
2021-06-05,2.0,51
2021-06-06,0.0,27
2021-06-07,3.0,75
2021-06-08,3.0,53
2021-06-09,0.0,49
2021-06-10,2.0,59
2021-06-11,2.0,52
2021-06-12,2.0,28
2021-06-13,0.0,15
2021-06-14,2.0,60
2021-06-15,1.0,35
2021-06-16,2.0,34
2021-06-17,3.0,35
2021-06-18,0.0,21
2021-06-19,0.0,10
2021-06-20,1.0,14
2021-06-21,1.0,37
2021-06-22,1.0,23
2021-06-23,0.0,23
2021-06-24,2.0,17
2021-06-25,1.0,21
2021-06-26,0.0,25
2021-06-27,0.0,3
2021-06-28,0.0,16
2021-06-29,1.0,8
2021-06-30,1.0,9
2021-07-01,0.0,12
2021-07-02,0.0,18
2021-07-03,1.0,18
2021-07-04,0.0,1
2021-07-05,0.0,27
2021-07-06,1.0,12
2021-07-07,1.0,13
2021-07-08,1.0,15
2021-07-09,0.0,12
2021-07-10,2.0,16
2021-07-11,0.0,7
2021-07-12,1.0,40
2021-07-13,0.0,16
2021-07-14,4.0,22
2021-07-15,1.0,20
2021-07-16,1.0,42
2021-07-17,2.0,27
2021-07-18,0.0,16
2021-07-19,2.0,37
2021-07-20,2.0,59
2021-07-21,2.0,71
2021-07-22,2.0,62
2021-07-23,5.0,59
2021-07-24,1.0,40
2021-07-25,0.0,10
2021-07-26,4.0,67
2021-07-27,4.0,62
2021-07-28,5.0,60
2021-07-29,7.0,57
2021-07-30,6.0,77
2021-07-31,4.0,48
2021-08-01,1.0,27
2021-08-02,3.0,115
2021-08-03,7.0,106
2021-08-04,7.0,83
2021-08-05,5.0,89
2021-08-06,7.0,98
2021-08-07,3.0,58
2021-08-08,0.0,24
2021-08-09,9.0,129
2021-08-10,3.0,100
2021-08-11,10.0,96
2021-08-12,13.0,100
2021-08-13,10.0,101
2021-08-14,6.0,50
2021-08-15,4.0,13
2021-08-16,16.0,128
2021-08-17,12.0,76
2021-08-18,9.0,102
2021-08-19,10.0,108
2021-08-20,8.0,85
2021-08-21,3.0,61
2021-08-22,1.0,20
2021-08-23,11.0,110
2021-08-24,6.0,76
2021-08-25,8.0,117
2021-08-26,3.0,57
2021-08-27,7.0,88
2021-08-28,2.0,41
2021-08-29,0.0,18
2021-08-30,11.0,134
2021-08-31,2.0,57
2021-09-01,4.0,64
2021-09-02,4.0,60
2021-09-03,7.0,45
2021-09-04,5.0,49
2021-09-05,0.0,13
2021-09-06,12.0,79
2021-09-07,3.0,46
2021-09-08,5.0,55
2021-09-09,4.0,58
2021-09-10,1.0,46
2021-09-11,5.0,34
2021-09-12,2.0,16
2021-09-13,11.0,67
2021-09-14,7.0,55
2021-09-15,4.0,60
2021-09-16,5.0,54
2021-09-17,7.0,49
2021-09-18,1.0,38
2021-09-19,2.0,8
2021-09-20,11.0,66
2021-09-21,3.0,51
2021-09-22,1.0,50
2021-09-23,4.0,51
2021-09-24,2.0,54
2021-09-25,2.0,32
2021-09-26,0.0,12
2021-09-27,9.0,70
2021-09-28,4.0,39
2021-09-29,6.0,48
2021-09-30,5.0,54
2021-10-01,5.0,38
2021-10-02,1.0,40
2021-10-03,4.0,22
2021-10-04,10.0,71
2021-10-05,3.0,32
2021-10-06,1.0,42
2021-10-07,2.0,42
2021-10-08,5.0,76
2021-10-09,0.0,21
2021-10-10,1.0,13
2021-10-11,7.0,62
2021-10-12,4.0,34
2021-10-13,4.0,44
2021-10-14,4.0,35
2021-10-15,3.0,50
2021-10-16,2.0,18
2021-10-17,1.0,20
2021-10-18,8.0,82
2021-10-19,5.0,67
2021-10-20,3.0,85
2021-10-21,7.0,94
2021-10-22,9.0,92
2021-10-23,8.0,69
2021-10-24,0.0,16
2021-10-25,21.0,156
2021-10-26,3.0,95
2021-10-27,17.0,99
2021-10-28,2.0,89
2021-10-29,10.0,114
2021-10-30,6.0,79
2021-10-31,1.0,23
2021-11-01,3.0,52
2021-11-02,11.0,93
2021-11-03,8.0,100
2021-11-04,10.0,95
2021-11-05,12.0,118
2021-11-06,7.0,53
2021-11-07,2.0,13
2021-11-08,19.0,118
2021-11-09,7.0,111
2021-11-10,12.0,96
2021-11-11,5.0,83
2021-11-12,7.0,92
2021-11-13,5.0,57
2021-11-14,1.0,22
2021-11-15,12.0,114
2021-11-16,10.0,99
2021-11-17,10.0,97
2021-11-18,7.0,70
2021-11-19,3.0,99
2021-11-20,2.0,79
2021-11-21,0.0,22
2021-11-22,12.0,151
2021-11-23,5.0,108
2021-11-24,6.0,108
2021-11-25,7.0,110
2021-11-26,2.0,126
2021-11-27,8.0,81
2021-11-28,2.0,53
2021-11-29,10.0,163
2021-11-30,11.0,107
2021-12-01,12.0,109
2021-12-02,8.0,154
2021-12-03,3.0,151
2021-12-04,5.0,91
2021-12-05,1.0,44
2021-12-06,7.0,203
2021-12-07,7.0,172
2021-12-08,5.0,70
2021-12-09,16.0,198
2021-12-10,8.0,170
2021-12-11,8.0,167
2021-12-12,2.0,76
2021-12-13,17.0,305
2021-12-14,11.0,217
2021-12-15,12.0,265
2021-12-16,16.0,226
2021-12-17,16.0,299
2021-12-18,8.0,221
2021-12-19,10.0,111
2021-12-20,17.0,422
2021-12-21,22.0,475
2021-12-22,40.0,519
2021-12-23,44.0,641
2021-12-24,50.0,696
2021-12-25,18.0,255
2021-12-26,41.0,419
2021-12-27,158.0,1772
2021-12-28,230.0,2137
2021-12-29,214.0,2459
2021-12-30,254.0,2785
2021-12-31,166.0,2373
2022-01-01,52.0,469
2022-01-02,100.0,1033
2022-01-03,379.0,4769
2022-01-04,348.0,4236
2022-01-05,357.0,4218
2022-01-06,97.0,1063
2022-01-07,384.0,5266
2022-01-08,247.0,3223
2022-01-09,125.0,1286
2022-01-10,376.0,5095
2022-01-11,284.0,3385
2022-01-12,244.0,3221
2022-01-13,235.0,3070
2022-01-14,252.0,3040
2022-01-15,201.0,2430
2022-01-16,86.0,951
2022-01-17,344.0,4124
2022-01-18,209.0,2961
2022-01-19,236.0,2753
2022-01-20,210.0,2547
2022-01-21,226.0,2578
2022-01-22,182.0,1989
2022-01-23,75.0,917
2022-01-24,311.0,3656
2022-01-25,191.0,2511
2022-01-26,233.0,2282
2022-01-27,199.0,2204
2022-01-28,199.0,2356
2022-01-29,149.0,1865
2022-01-30,78.0,887
2022-01-31,308.0,3249
2022-02-01,179.0,2241
2022-02-02,209.0,2088
2022-02-03,180.0,2048
2022-02-04,153.0,1878
2022-02-05,108.0,1570
2022-02-06,69.0,685
2022-02-07,260.0,2771
2022-02-08,187.0,1871
2022-02-09,155.0,1776
2022-02-10,160.0,1552
2022-02-11,139.0,1423
2022-02-12,117.0,1223
2022-02-13,55.0,659
2022-02-14,235.0,2169
2022-02-15,167.0,1515
2022-02-16,155.0,1438
2022-02-17,159.0,1324
2022-02-18,137.0,1340
2022-02-19,97.0,1164
2022-02-20,52.0,502
2022-02-21,211.0,1952
2022-02-22,143.0,1267
2022-02-23,124.0,1242
2022-02-24,98.0,1107
2022-02-25,107.0,960
2022-02-26,100.0,797
2022-02-27,48.0,332
2022-02-28,168.0,1374
2022-03-01,120.0,1074
2022-03-02,157.0,1190
2022-03-03,146.0,1182
2022-03-04,155.0,1111
2022-03-05,107.0,971
2022-03-06,60.0,460
2022-03-07,242.0,2085
2022-03-08,174.0,1242
2022-03-09,192.0,1487
2022-03-10,196.0,1586
2022-03-11,202.0,1637
2022-03-12,171.0,1470
2022-03-13,93.0,754
2022-03-14,368.0,3061
2022-03-15,304.0,2368
2022-03-16,339.0,2678
2022-03-17,302.0,2698
2022-03-18,301.0,2712
2022-03-19,253.0,2200
2022-03-20,105.0,941
2022-03-21,458.0,3904
2022-03-22,298.0,2528
2022-03-23,330.0,2835
2022-03-24,311.0,2692
2022-03-25,258.0,2536
2022-03-26,217.0,1909
2022-03-27,98.0,859
2022-03-28,429.0,3513
2022-03-29,319.0,2369
2022-03-30,331.0,2246
2022-03-31,289.0,2183
2022-04-01,270.0,2164
2022-04-02,177.0,1570
2022-04-03,92.0,713
2022-04-04,380.0,2810
2022-04-05,201.0,1862
2022-04-06,233.0,1829
2022-04-07,240.0,1736
2022-04-08,236.0,1666
2022-04-09,181.0,1336
2022-04-10,82.0,555
2022-04-11,278.0,2229
2022-04-12,196.0,1352
2022-04-13,201.0,1486
2022-04-14,197.0,1499
2022-04-15,180.0,1638
2022-04-16,144.0,1193
2022-04-17,66.0,413
2022-04-18,90.0,728
2022-04-19,349.0,2905
2022-04-20,209.0,1851
2022-04-21,203.0,1833
2022-04-22,228.0,1936
2022-04-23,161.0,1442
2022-04-24,75.0,580
2022-04-25,92.0,812
2022-04-26,304.0,2524
2022-04-27,173.0,1594
2022-04-28,175.0,1407
2022-04-29,135.0,1318
2022-04-30,127.0,872
2022-05-01,65.0,403
2022-05-02,187.0,1641
2022-05-03,123.0,1117
2022-05-04,133.0,1120
2022-05-05,105.0,1038
2022-05-06,120.0,958
2022-05-07,81.0,700
2022-05-08,29.0,300
2022-05-09,166.0,1434
2022-05-10,118.0,878
2022-05-11,103.0,937
2022-05-12,91.0,758
2022-05-13,101.0,722
2022-05-14,65.0,522
2022-05-15,25.0,234
2022-05-16,122.0,1047
2022-05-17,87.0,599
2022-05-18,64.0,587
2022-05-19,59.0,547
2022-05-20,61.0,528
2022-05-21,34.0,384
2022-05-22,17.0,187
2022-05-23,87.0,798
2022-05-24,52.0,510
2022-05-25,61.0,455
2022-05-26,64.0,451
2022-05-27,35.0,392
2022-05-28,41.0,288
2022-05-29,17.0,133
2022-05-30,67.0,580
2022-05-31,47.0,361
2022-06-01,55.0,351
2022-06-02,12.0,106
2022-06-03,56.0,491
2022-06-04,38.0,279
2022-06-05,20.0,116
2022-06-06,89.0,569
2022-06-07,62.0,388
2022-06-08,63.0,462
2022-06-09,59.0,403
2022-06-10,59.0,457
2022-06-11,53.0,329
2022-06-12,23.0,182
2022-06-13,117.0,881
2022-06-14,89.0,600
2022-06-15,96.0,667
2022-06-16,103.0,729
2022-06-17,77.0,746
2022-06-18,86.0,588
2022-06-19,49.0,276
2022-06-20,178.0,1402
2022-06-21,150.0,975
2022-06-22,158.0,1055
2022-06-23,142.0,1036
2022-06-24,129.0,1089
2022-06-25,108.0,990
2022-06-26,57.0,440
2022-06-27,314.0,2273
2022-06-28,208.0,1737
2022-06-29,256.0,1847
2022-06-30,280.0,2026
2022-07-01,257.0,2084
2022-07-02,213.0,1554
2022-07-03,133.0,731
2022-07-04,444.0,3757
2022-07-05,298.0,2463
2022-07-06,292.0,2619
2022-07-07,293.0,2496
2022-07-08,280.0,2385
2022-07-09,241.0,1808
2022-07-10,103.0,683
2022-07-11,398.0,3615
2022-07-12,260.0,2340
2022-07-13,247.0,2339
2022-07-14,204.0,2168
2022-07-15,228.0,1972
2022-07-16,147.0,1382
2022-07-17,79.0,597
2022-07-18,320.0,2694
2022-07-19,170.0,1751
2022-07-20,163.0,1698
2022-07-21,137.0,1594
2022-07-22,135.0,1450
2022-07-23,90.0,1016
2022-07-24,37.0,353
2022-07-25,223.0,2121
2022-07-26,123.0,1257
2022-07-27,124.0,1248
2022-07-28,111.0,1103
2022-07-29,118.0,1064
2022-07-30,79.0,747
2022-07-31,39.0,340
2022-08-01,174.0,1600
2022-08-02,105.0,928
2022-08-03,84.0,890
2022-08-04,96.0,833
2022-08-05,84.0,708
2022-08-06,60.0,530
2022-08-07,32.0,192
2022-08-08,109.0,916
2022-08-09,59.0,624
2022-08-10,65.0,585
2022-08-11,51.0,555
2022-08-12,61.0,497
2022-08-13,36.0,420
2022-08-14,25.0,194
2022-08-15,26.0,165
2022-08-16,83.0,735
2022-08-17,64.0,515
2022-08-18,35.0,470
2022-08-19,43.0,441
2022-08-20,42.0,344
2022-08-21,19.0,149
2022-08-22,86.0,695
2022-08-23,47.0,401
2022-08-24,52.0,371
2022-08-25,47.0,340
2022-08-26,34.0,383
2022-08-27,26.0,268
2022-08-28,7.0,112
2022-08-29,63.0,546
2022-08-30,42.0,333
2022-08-31,42.0,311
2022-09-01,40.0,323
2022-09-02,31.0,270
2022-09-03,35.0,218
2022-09-04,11.0,81
2022-09-05,46.0,398
2022-09-06,33.0,244
2022-09-07,19.0,225
2022-09-08,23.0,219
2022-09-09,25.0,234
2022-09-10,25.0,173
2022-09-11,8.0,75
2022-09-12,41.0,324
2022-09-13,21.0,220
2022-09-14,30.0,216
2022-09-15,19.0,224
2022-09-16,21.0,194
2022-09-17,21.0,181
2022-09-18,3.0,90
2022-09-19,36.0,381
2022-09-20,27.0,239
2022-09-21,39.0,256
2022-09-22,21.0,252
2022-09-23,20.0,267
2022-09-24,22.0,215
2022-09-25,16.0,103
2022-09-26,52.0,510
2022-09-27,51.0,396
2022-09-28,47.0,407
2022-09-29,36.0,365
2022-09-30,37.0,392
2022-10-01,38.0,285
2022-10-02,14.0,127
2020-02-26,,1
2020-02-27,,2
2020-02-28,,0
2020-02-29,,0
2020-03-01,,2
2020-03-02,,4
2022-10-03,,1
