date,confirmed,hospitalizations,age_class,hospitalizations_/_confirmed_14_days_moving_average
2020-06-20,9,0,0_9,0.05785123966942149
2020-06-21,2,0,0_9,0.0423728813559322
2020-06-22,8,1,0_9,0.07142857142857142
2020-06-23,13,1,0_9,0.07339449541284404
2020-06-24,7,1,0_9,0.09174311926605505
2020-06-25,8,0,0_9,0.0990990990990991
2020-06-26,10,0,0_9,0.09090909090909091
2020-06-27,5,1,0_9,0.09009009009009009
2020-06-28,1,0,0_9,0.09090909090909091
2020-06-29,8,3,0_9,0.07627118644067797
2020-06-30,5,0,0_9,0.08130081300813008
2020-07-01,12,2,0_9,0.07246376811594203
2020-07-02,9,1,0_9,0.08029197080291971
2020-07-03,13,0,0_9,0.07586206896551724
2020-07-04,10,0,0_9,0.0738255033557047
2020-07-05,1,0,0_9,0.08280254777070063
2020-07-06,16,0,0_9,0.07407407407407407
2020-07-07,18,2,0_9,0.08235294117647059
2020-07-08,22,1,0_9,0.07317073170731707
2020-07-09,7,1,0_9,0.06321839080459771
2020-07-10,18,0,0_9,0.06741573033707865
2020-07-11,9,1,0_9,0.07303370786516854
2020-07-12,9,2,0_9,0.0718232044198895
2020-07-13,13,2,0_9,0.07386363636363637
2020-07-14,13,2,0_9,0.07100591715976332
2020-07-15,6,0,0_9,0.08
2020-07-16,19,0,0_9,0.07065217391304347
2020-07-17,17,1,0_9,0.06878306878306878
2020-07-18,10,1,0_9,0.07692307692307693
2020-07-19,4,0,0_9,0.06735751295336788
2020-07-20,11,0,0_9,0.05365853658536585
2020-07-21,11,1,0_9,0.04265402843601896
2020-07-22,28,3,0_9,0.04035874439461883
2020-07-23,16,0,0_9,0.04608294930875576
2020-07-24,23,0,0_9,0.048672566371681415
2020-07-25,15,3,0_9,0.05333333333333334
2020-07-26,7,0,0_9,0.05263157894736842
2020-07-27,25,0,0_9,0.056768558951965066
2020-07-28,19,0,0_9,0.05128205128205128
2020-07-29,18,0,0_9,0.03862660944206009
2020-07-30,13,1,0_9,0.04680851063829787
2020-07-31,26,2,0_9,0.04700854700854701
2020-08-01,9,2,0_9,0.04
2020-08-02,7,0,0_9,0.047619047619047616
2020-08-03,12,1,0_9,0.05058365758754864
2020-08-04,16,0,0_9,0.05128205128205128
2020-08-05,27,0,0_9,0.0683453237410072
2020-08-06,18,2,0_9,0.0673758865248227
2020-08-07,22,0,0_9,0.06666666666666667
2020-08-08,31,2,0_9,0.06164383561643835
2020-08-09,9,2,0_9,0.06551724137931035
2020-08-10,30,1,0_9,0.06840390879478828
2020-08-11,35,1,0_9,0.07079646017699115
2020-08-12,23,5,0_9,0.07647058823529412
2020-08-13,17,1,0_9,0.07246376811594203
2020-08-14,29,2,0_9,0.07282913165266107
2020-08-15,16,1,0_9,0.07909604519774012
2020-08-16,5,1,0_9,0.07479224376731301
2020-08-17,29,3,0_9,0.0913978494623656
2020-08-18,48,3,0_9,0.08947368421052632
2020-08-19,28,2,0_9,0.07506053268765134
2020-08-20,23,1,0_9,0.07432432432432433
2020-08-21,34,1,0_9,0.07081545064377683
2020-08-22,28,4,0_9,0.06995884773662552
2020-08-23,16,1,0_9,0.06862745098039216
2020-08-24,41,8,0_9,0.06493506493506493
2020-08-25,43,1,0_9,0.06099815157116451
2020-08-26,56,2,0_9,0.057391304347826085
2020-08-27,48,3,0_9,0.059654631083202514
2020-08-28,51,2,0_9,0.05539358600583091
2020-08-29,36,2,0_9,0.04911323328785812
2020-08-30,29,2,0_9,0.0492676431424767
2020-08-31,58,3,0_9,0.04113110539845758
2020-09-01,50,1,0_9,0.03822441430332922
2020-09-02,62,2,0_9,0.04156769596199525
2020-09-03,85,6,0_9,0.041156840934371525
2020-09-04,83,1,0_9,0.03862660944206009
2020-09-05,75,2,0_9,0.0371900826446281
2020-09-06,34,2,0_9,0.043209876543209874
2020-09-07,68,3,0_9,0.04261645193260654
2020-09-08,76,0,0_9,0.047036688617121354
2020-09-09,87,6,0_9,0.04896421845574388
2020-09-10,105,5,0_9,0.04783808647654094
2020-09-11,84,1,0_9,0.04804270462633452
2020-09-12,72,2,0_9,0.047872340425531915
2020-09-13,33,8,0_9,0.04964539007092199
2020-09-14,95,4,0_9,0.0467687074829932
2020-09-15,104,8,0_9,0.04660670482420278
2020-09-16,61,4,0_9,0.04102976669348351
2020-09-17,110,6,0_9,0.03870967741935484
2020-09-18,120,3,0_9,0.0427807486631016
2020-09-19,79,2,0_9,0.0453857791225416
2020-09-20,34,4,0_9,0.043219076005961254
2020-09-21,116,2,0_9,0.042028985507246375
2020-09-22,123,2,0_9,0.03794799718903725
2020-09-23,107,0,0_9,0.035479632063074903
2020-09-24,102,2,0_9,0.03164556962025317
2020-09-25,153,9,0_9,0.030915576694411414
2020-09-26,85,6,0_9,0.03135498320268757
2020-09-27,53,6,0_9,0.02926829268292683
2020-09-28,133,4,0_9,0.028557114228456915
2020-09-29,147,4,0_9,0.02882380288238029
2020-09-30,160,4,0_9,0.026845637583892617
2020-10-01,168,2,0_9,0.024971187091817133
2020-10-02,222,5,0_9,0.02326401127952062
2020-10-03,183,6,0_9,0.02052117263843648
2020-10-04,93,2,0_9,0.02117720336343818
2020-10-05,267,5,0_9,0.018973214285714284
2020-10-06,278,7,0_9,0.018452982810920122
2020-10-07,340,2,0_9,0.020151133501259445
2020-10-08,321,3,0_9,0.02126315789473684
2020-10-09,387,10,0_9,0.01965696666024282
2020-10-10,318,3,0_9,0.021711824869908487
2020-10-11,194,11,0_9,0.02306368330464716
2020-10-12,506,4,0_9,0.023486179900942643
2020-10-13,519,9,0_9,0.021402214022140223
2020-10-14,571,19,0_9,0.02219178082191781
2020-10-15,551,15,0_9,0.02196969696969697
2020-10-16,661,6,0_9,0.022795999069551057
2020-10-17,567,25,0_9,0.023309258043335522
2020-10-18,330,15,0_9,0.023768919206992114
2020-10-19,716,18,0_9,0.024559637644690487
2020-10-20,794,5,0_9,0.02403393025447691
2020-10-21,865,19,0_9,0.022960992907801417
2020-10-22,941,15,0_9,0.022057585452096313
2020-10-23,1065,32,0_9,0.022658369235678953
2020-10-24,858,20,0_9,0.02170092458164591
2020-10-25,438,21,0_9,0.021939083232810616
2020-10-26,1059,25,0_9,0.0214672930972172
2020-10-27,1194,20,0_9,0.021807925151348377
2020-10-28,1241,23,0_9,0.02106378750745181
2020-10-29,1149,18,0_9,0.020981257596110792
2020-10-30,1317,28,0_9,0.01986713851120631
2020-10-31,1120,25,0_9,0.02004481317749652
2020-11-01,507,22,0_9,0.019580755600936993
2020-11-02,1287,24,0_9,0.018992179690715587
2020-11-03,1495,25,0_9,0.018901734104046244
2020-11-04,1426,20,0_9,0.019048711916920074
2020-11-05,1477,25,0_9,0.019097124131306854
2020-11-06,1539,24,0_9,0.018731827331693134
2020-11-07,1264,31,0_9,0.018525730180806676
2020-11-08,574,16,0_9,0.01817070460102245
2020-11-09,1417,22,0_9,0.018015536334086275
2020-11-10,1487,24,0_9,0.017386957004777246
2020-11-11,1370,28,0_9,0.01711656097424098
2020-11-12,1419,24,0_9,0.01705452886151038
2020-11-13,1502,25,0_9,0.017168131292556597
2020-11-14,1211,23,0_9,0.01646751084953332
2020-11-15,528,16,0_9,0.01616089064463997
2020-11-16,1442,24,0_9,0.016046681254558718
2020-11-17,1346,11,0_9,0.01554726368159204
2020-11-18,1243,12,0_9,0.015386571719226857
2020-11-19,1190,19,0_9,0.015245697834194856
2020-11-20,1190,20,0_9,0.0148861646234676
2020-11-21,902,13,0_9,0.01454470255738609
2020-11-22,460,9,0_9,0.013864697275830836
2020-11-23,1162,16,0_9,0.014180333739167801
2020-11-24,1115,10,0_9,0.014334019406057042
2020-11-25,1018,20,0_9,0.015073861923424782
2020-11-26,974,15,0_9,0.01459910397033833
2020-11-27,1065,13,0_9,0.014595660749506903
2020-11-28,872,13,0_9,0.014556156538339166
2020-11-29,374,4,0_9,0.015158845347524593
2020-11-30,1052,23,0_9,0.01537449642357971
2020-12-01,987,8,0_9,0.01630291874835656
2020-12-02,907,17,0_9,0.0166015625
2020-12-03,868,8,0_9,0.01655867530597552
2020-12-04,919,16,0_9,0.01683286067148477
2020-12-05,799,11,0_9,0.017247774480712165
2020-12-06,290,14,0_9,0.018086402399025397
2020-12-07,923,15,0_9,0.016965306900495615
2020-12-08,361,9,0_9,0.017386264850767892
2020-12-09,873,21,0_9,0.01711658841940532
2020-12-10,822,12,0_9,0.017390440226572594
2020-12-11,884,13,0_9,0.017189079878665317
2020-12-12,725,15,0_9,0.017097538366464105
2020-12-13,261,11,0_9,0.016562723647888765
2020-12-14,873,8,0_9,0.015833847419288505
2020-12-15,848,10,0_9,0.015183959509441309
2020-12-16,778,12,0_9,0.01377087606211544
2020-12-17,707,8,0_9,0.013472317828695053
2020-12-18,746,11,0_9,0.013496415014761703
2020-12-19,618,7,0_9,0.013258820951128644
2020-12-20,362,10,0_9,0.012574525745257453
2020-12-21,868,7,0_9,0.012971441028994985
2020-12-22,909,11,0_9,0.012399786210582577
2020-12-23,838,6,0_9,0.012623891497130934
2020-12-24,752,8,0_9,0.01309143387279662
2020-12-25,199,4,0_9,0.013472403302911778
2020-12-26,367,8,0_9,0.013915649753800044
2020-12-27,360,6,0_9,0.013902256443161159
2020-12-28,822,11,0_9,0.01412905946857866
2020-12-29,1029,7,0_9,0.01346133778566211
2020-12-30,1008,17,0_9,0.013973799126637555
2020-12-31,823,14,0_9,0.013787943565626336
2021-01-01,249,8,0_9,0.012978006736675252
2021-01-02,756,13,0_9,0.013035204567078972
2021-01-03,371,10,0_9,0.013141605561375107
2021-01-04,1001,11,0_9,0.012942191544434857
2021-01-05,1008,6,0_9,0.013563986632592884
2021-01-06,415,5,0_9,0.013242375601926164
2021-01-07,948,9,0_9,0.01287249138455301
2021-01-08,937,6,0_9,0.012365954980195151
2021-01-09,783,14,0_9,0.012003513223382454
2021-01-10,351,7,0_9,0.011998426435877263
2021-01-11,752,8,0_9,0.011802360472094419
2021-01-12,772,10,0_9,0.012359550561797753
2021-01-13,802,11,0_9,0.012164018049833235
2021-01-14,721,9,0_9,0.012083083682844019
2021-01-15,734,9,0_9,0.012810248198558846
2021-01-16,652,8,0_9,0.01238390092879257
2021-01-17,292,9,0_9,0.012478786063691724
2021-01-18,831,7,0_9,0.012254425209103288
2021-01-19,800,9,0_9,0.011396011396011397
2021-01-20,819,8,0_9,0.010697194332363704
2021-01-21,768,6,0_9,0.010035309422040513
2021-01-22,915,13,0_9,0.009797695727116031
2021-01-23,804,10,0_9,0.010220405261286883
2021-01-24,355,8,0_9,0.009819532908704883
2021-01-25,1017,9,0_9,0.010289501220788281
2021-01-26,1020,4,0_9,0.009637526652452025
2021-01-27,929,5,0_9,0.00952702133041059
2021-01-28,826,3,0_9,0.009703101675236357
2021-01-29,995,9,0_9,0.00941928085838316
2021-01-30,881,15,0_9,0.009613034623217923
2021-01-31,344,5,0_9,0.009605991533702377
2021-02-01,995,14,0_9,0.0096223821460338
2021-02-02,1057,4,0_9,0.010018582855296113
2021-02-03,955,8,0_9,0.010441767068273093
2021-02-04,965,10,0_9,0.010521319515861088
2021-02-05,1066,11,0_9,0.010452961672473868
2021-02-06,870,13,0_9,0.009971282705807275
2021-02-07,364,8,0_9,0.01012194149996015
2021-02-08,1100,10,0_9,0.009771210676835082
2021-02-09,1030,9,0_9,0.010261343594676928
2021-02-10,1002,11,0_9,0.010855683269476373
2021-02-11,1017,6,0_9,0.01119047619047619
2021-02-12,982,8,0_9,0.011054086063955783
2021-02-13,789,8,0_9,0.010970927043335162
2021-02-14,355,7,0_9,0.011067809820732659
2021-02-15,1036,10,0_9,0.011665387567152725
2021-02-16,943,9,0_9,0.011340440009072352
2021-02-17,1009,16,0_9,0.010929768850158778
2021-02-18,1037,15,0_9,0.010749585167015368
2021-02-19,1131,10,0_9,0.011048178449059507
2021-02-20,966,13,0_9,0.01158353774870537
2021-02-21,433,10,0_9,0.011693548387096775
2021-02-22,1300,20,0_9,0.011284046692607004
2021-02-23,1227,7,0_9,0.011374937841869716
2021-02-24,1316,9,0_9,0.011015985152367838
2021-02-25,1337,7,0_9,0.010488497421336269
2021-02-26,1422,17,0_9,0.010282201732327466
2021-02-27,1164,20,0_9,0.010666959916423819
2021-02-28,559,11,0_9,0.010848928668294006
2021-03-01,1576,10,0_9,0.010715242432360031
2021-03-02,1611,18,0_9,0.010975737842663586
2021-03-03,1624,17,0_9,0.011219688744118711
2021-03-04,1591,12,0_9,0.011511156186612576
2021-03-05,1769,13,0_9,0.011532868675725819
2021-03-06,1258,23,0_9,0.011221513668495725
2021-03-07,681,16,0_9,0.011445485939812532
2021-03-08,1530,20,0_9,0.011930102470174744
2021-03-09,1604,16,0_9,0.011715647339158062
2021-03-10,1615,17,0_9,0.011537308960143842
2021-03-11,1716,17,0_9,0.011993777287097907
2021-03-12,1645,20,0_9,0.012710566615620214
2021-03-13,1450,17,0_9,0.01254994365331421
2021-03-14,600,16,0_9,0.012404138144011529
2021-03-15,1507,19,0_9,0.012148469809760132
2021-03-16,1554,13,0_9,0.012112352511224809
2021-03-17,1502,12,0_9,0.012182203389830509
2021-03-18,1496,20,0_9,0.012272923875432527
2021-03-19,1432,23,0_9,0.011885201007777412
2021-03-20,1190,19,0_9,0.01184225226231706
2021-03-21,588,12,0_9,0.011722474620001122
2021-03-22,1445,14,0_9,0.011738020981003686
2021-03-23,1414,13,0_9,0.011812603933711795
2021-03-24,1341,15,0_9,0.012287005911672656
2021-03-25,1332,14,0_9,0.01186787489038293
2021-03-26,1407,10,0_9,0.011239260915617277
2021-03-27,1094,12,0_9,0.011225944404846757
2021-03-28,527,13,0_9,0.011349230304859645
2021-03-29,1313,17,0_9,0.01192689964732286
2021-03-30,1358,12,0_9,0.012137340170052573
2021-03-31,1317,18,0_9,0.012237419017080035
2021-04-01,1347,11,0_9,0.012199142762940983
2021-04-02,1321,11,0_9,0.012311809969889596
2021-04-03,1032,17,0_9,0.012041744715012041
2021-04-04,317,11,0_9,0.012589928057553957
2021-04-05,475,12,0_9,0.012615756274325594
2021-04-06,1226,14,0_9,0.012907149614812813
2021-04-07,1215,15,0_9,0.012370012913749746
2021-04-08,1216,12,0_9,0.012995943065392285
2021-04-09,1187,9,0_9,0.013053387664893985
2021-04-10,1097,8,0_9,0.012879674908740271
2021-04-11,591,22,0_9,0.01258845944474687
2021-04-12,1203,16,0_9,0.012089254710308018
2021-04-13,1254,15,0_9,0.011829453441295547
2021-04-14,1232,9,0_9,0.011397081846076774
2021-04-15,1177,18,0_9,0.011370620774431468
2021-04-16,1257,11,0_9,0.011481750060430264
2021-04-17,1072,15,0_9,0.011350130734490135
2021-04-18,494,9,0_9,0.0107053645771381
2021-04-19,1330,15,0_9,0.010386714394695146
2021-04-20,1483,13,0_9,0.00988314632870182
2021-04-21,1376,10,0_9,0.009961994702291834
2021-04-22,1517,15,0_9,0.009355390758699372
2021-04-23,1465,14,0_9,0.009262396927595165
2021-04-24,1377,9,0_9,0.009241076585422201
2021-04-25,577,11,0_9,0.00948086483986588
2021-04-26,1430,13,0_9,0.009106728538283062
2021-04-27,1414,8,0_9,0.009403832505322923
2021-04-28,1397,12,0_9,0.009895052473763119
2021-04-29,1341,9,0_9,0.009905894006934125
2021-04-30,1433,11,0_9,0.009809542009045161
2021-05-01,680,11,0_9,0.009904912836767036
2021-05-02,478,13,0_9,0.009555629802873371
2021-05-03,1272,8,0_9,0.009288140292507104
2021-05-04,1151,15,0_9,0.01020260492040521
2021-05-05,1143,16,0_9,0.010540684006976568
2021-05-06,994,10,0_9,0.010895498648003817
2021-05-07,1012,8,0_9,0.011046906866077498
2021-05-08,822,5,0_9,0.010740677092283898
2021-05-09,398,4,0_9,0.010097462463780842
2021-05-10,892,4,0_9,0.010394231669631987
2021-05-11,807,15,0_9,0.010131108462455305
2021-05-12,764,10,0_9,0.010111761575306013
2021-05-13,728,7,0_9,0.010433204808346563
2021-05-14,627,4,0_9,0.010653753026634382
2021-05-15,550,6,0_9,0.01117964533538936
2021-05-16,229,3,0_9,0.011191047162270184
2021-05-17,562,4,0_9,0.012305050794105023
2021-05-18,540,6,0_9,0.011601282246985194
2021-05-19,470,9,0_9,0.011441647597254004
2021-05-20,417,7,0_9,0.011609498680738786
2021-05-21,454,4,0_9,0.011955912572389314
2021-05-22,344,4,0_9,0.012708498808578236
2021-05-23,122,1,0_9,0.01285451948581922
2021-05-24,375,6,0_9,0.013677811550151976
2021-05-25,369,5,0_9,0.014068265682656827
2021-05-26,331,4,0_9,0.014609571788413099
2021-05-27,295,3,0_9,0.013896171997902464
2021-05-28,295,2,0_9,0.013781697905181918
2021-05-29,233,6,0_9,0.013844822613210269
2021-05-30,94,2,0_9,0.014816966879721092
2021-05-31,267,4,0_9,0.014020115818348064
2021-06-01,270,4,0_9,0.013956507627393703
2021-06-02,104,6,0_9,0.014428031604259704
2021-06-03,261,2,0_9,0.01479076479076479
2021-06-04,268,1,0_9,0.0155893536121673
2021-06-05,183,2,0_9,0.01444043321299639
2021-06-06,97,4,0_9,0.014646053702196907
2021-06-07,214,1,0_9,0.01453612654980761
2021-06-08,169,2,0_9,0.017375400091449476
2021-06-09,161,3,0_9,0.015646571560055222
2021-06-10,156,2,0_9,0.0174042764793635
2021-06-11,153,2,0_9,0.019042437431991296
2021-06-12,96,1,0_9,0.01917489831493318
2021-06-13,59,2,0_9,0.01761846901579587
2021-06-14,148,2,0_9,0.01899148657498363
2021-06-15,118,8,0_9,0.020336605890603085
2021-06-16,90,2,0_9,0.020626432391138275
2021-06-17,99,3,0_9,0.021434460016488046
2021-06-18,95,1,0_9,0.024955436720142603
2021-06-19,66,0,0_9,0.027675276752767528
2021-06-20,22,0,0_9,0.028790786948176585
2021-06-21,95,1,0_9,0.030334728033472803
2021-06-22,68,2,0_9,0.02383654937570942
2021-06-23,44,1,0_9,0.023501762632197415
2021-06-24,60,1,0_9,0.022304832713754646
2021-06-25,62,4,0_9,0.025412960609911054
2021-06-26,58,3,0_9,0.026888604353393086
2021-06-27,17,2,0_9,0.028169014084507043
2021-06-28,62,1,0_9,0.030666666666666665
2021-06-29,43,0,0_9,0.030666666666666665
2021-06-30,60,1,0_9,0.02987012987012987
2021-07-01,55,1,0_9,0.0311284046692607
2021-07-02,75,3,0_9,0.02763819095477387
2021-07-03,60,1,0_9,0.025149700598802394
2021-07-04,22,1,0_9,0.025670945157526253
2021-07-05,64,2,0_9,0.02367531003382187
2021-07-06,68,2,0_9,0.025157232704402517
2021-07-07,64,1,0_9,0.02594810379241517
2021-07-08,61,2,0_9,0.023744292237442923
2021-07-09,87,2,0_9,0.02079722703639515
2021-07-10,97,2,0_9,0.02761982128350934
2021-07-11,39,3,0_9,0.02704791344667697
2021-07-12,92,0,0_9,0.025334271639690358
2021-07-13,110,3,0_9,0.025769956002514142
2021-07-14,108,3,0_9,0.026286353467561523
2021-07-15,148,1,0_9,0.025290844714213456
2021-07-16,134,1,0_9,0.024965325936199722
2021-07-17,137,11,0_9,0.025217391304347827
2021-07-18,85,2,0_9,0.026970954356846474
2021-07-19,191,3,0_9,0.02671614100185529
2021-07-20,238,7,0_9,0.025303643724696356
2021-07-21,261,7,0_9,0.024834957560515562
2021-07-22,250,5,0_9,0.02487414865265028
2021-07-23,273,6,0_9,0.026475455046883617
2021-07-24,234,6,0_9,0.02469784550709406
2021-07-25,149,10,0_9,0.025083184028666498
2021-07-26,377,7,0_9,0.025113609184405646
2021-07-27,379,6,0_9,0.02377717391304348
2021-07-28,325,7,0_9,0.023412096249729026
2021-07-29,344,6,0_9,0.023139462163852407
2021-07-30,383,13,0_9,0.023186088346991804
2021-07-31,317,9,0_9,0.023777041512375755
2021-08-01,186,6,0_9,0.023511273848525728
2021-08-02,465,10,0_9,0.02390813253012048
2021-08-03,473,7,0_9,0.023221525985993367
2021-08-04,458,10,0_9,0.022520107238605896
2021-08-05,434,8,0_9,0.02246802627030764
2021-08-06,479,11,0_9,0.021940928270042195
2021-08-07,362,12,0_9,0.021778886118038236
2021-08-08,207,10,0_9,0.023023023023023025
2021-08-09,500,12,0_9,0.023801652892561982
2021-08-10,493,5,0_9,0.025524304991058365
2021-08-11,494,7,0_9,0.02627784008972921
2021-08-12,535,10,0_9,0.026253733689671436
2021-08-13,522,13,0_9,0.026814609338881183
2021-08-14,407,10,0_9,0.02643903912977791
2021-08-15,165,13,0_9,0.026201527174726756
2021-08-16,521,16,0_9,0.026415645067133682
2021-08-17,574,20,0_9,0.02700385769395628
2021-08-18,548,17,0_9,0.027723326799215905
2021-08-19,554,11,0_9,0.027550879136093036
2021-08-20,607,18,0_9,0.02631578947368421
2021-08-21,492,13,0_9,0.025205553309071302
2021-08-22,267,10,0_9,0.0241027678453185
2021-08-23,673,18,0_9,0.022508456934686442
2021-08-24,640,13,0_9,0.021306635861891927
2021-08-25,637,16,0_9,0.02054095432508293
2021-08-26,616,11,0_9,0.020317460317460317
2021-08-27,595,6,0_9,0.018915830900088866
2021-08-28,530,5,0_9,0.018318280117033455
2021-08-29,297,8,0_9,0.018350962151140564
2021-08-30,656,7,0_9,0.017368762151652624
2021-08-31,679,13,0_9,0.016873773708306082
2021-09-01,595,12,0_9,0.016161080937872566
2021-09-02,591,10,0_9,0.016268835844779304
