date,hospitalizations,intensive_care,age_class,intensive_care_/_hospitalizations_35_days_moving_average
2020-06-07,2,0.0,0_9,0.0392156862745098
2020-06-08,0,0.0,0_9,0.020833333333333332
2020-06-09,0,0.0,0_9,0.02127659574468085
2020-06-10,2,0.0,0_9,0.02127659574468085
2020-06-11,2,0.0,0_9,0.022727272727272728
2020-06-12,1,0.0,0_9,0.022222222222222223
2020-06-13,2,0.0,0_9,0.022727272727272728
2020-06-14,4,0.0,0_9,0.023255813953488372
2020-06-15,1,0.0,0_9,0.0
2020-06-16,0,0.0,0_9,0.0
2020-06-17,0,0.0,0_9,0.0
2020-06-18,0,0.0,0_9,0.0
2020-06-19,1,0.0,0_9,0.0
2020-06-20,2,0.0,0_9,0.0
2020-06-21,0,0.0,0_9,0.0
2020-06-22,0,0.0,0_9,0.0
2020-06-23,1,0.0,0_9,0.0
2020-06-24,4,0.0,0_9,0.0
2020-06-25,1,0.0,0_9,0.0
2020-06-26,0,0.0,0_9,0.0
2020-06-27,1,0.0,0_9,0.0
2020-06-28,0,0.0,0_9,0.0
2020-06-29,3,0.0,0_9,0.0
2020-06-30,1,0.0,0_9,0.0
2020-07-01,1,0.0,0_9,0.0
2020-07-02,2,0.0,0_9,0.0
2020-07-03,1,0.0,0_9,0.0
2020-07-04,2,0.0,0_9,0.0
2020-07-05,0,0.0,0_9,0.0
2020-07-06,0,0.0,0_9,0.0
2020-07-07,2,0.0,0_9,0.0
2020-07-08,1,0.0,0_9,0.0
2020-07-09,1,0.0,0_9,0.0
2020-07-10,3,0.0,0_9,0.0
2020-07-11,2,0.0,0_9,0.0
2020-07-12,4,0.0,0_9,0.0
2020-07-13,3,0.0,0_9,0.0
2020-07-14,2,0.0,0_9,0.0
2020-07-15,0,0.0,0_9,0.0
2020-07-16,0,0.0,0_9,0.0
2020-07-17,0,0.0,0_9,0.0
2020-07-18,0,0.0,0_9,0.0
2020-07-19,2,0.0,0_9,0.0
2020-07-20,0,0.0,0_9,0.0
2020-07-21,3,0.0,0_9,0.0
2020-07-22,2,0.0,0_9,0.0
2020-07-23,0,0.0,0_9,0.0
2020-07-24,0,0.0,0_9,0.0
2020-07-25,3,0.0,0_9,0.0
2020-07-26,0,0.0,0_9,0.0
2020-07-27,0,0.0,0_9,0.020833333333333332
2020-07-28,0,0.0,0_9,0.021739130434782608
2020-07-29,0,0.0,0_9,0.022222222222222223
2020-07-30,1,0.0,0_9,0.023255813953488372
2020-07-31,2,0.0,0_9,0.023255813953488372
2020-08-01,1,0.0,0_9,0.023809523809523808
2020-08-02,0,0.0,0_9,0.02040816326530612
2020-08-03,0,0.0,0_9,0.02
2020-08-04,1,0.0,0_9,0.019230769230769232
2020-08-05,2,0.0,0_9,0.018518518518518517
2020-08-06,1,0.0,0_9,0.018518518518518517
2020-08-07,1,0.0,0_9,0.03278688524590164
2020-08-08,4,0.0,0_9,0.05084745762711865
2020-08-09,2,0.0,0_9,0.04918032786885246
2020-08-10,1,0.0,0_9,0.047619047619047616
2020-08-11,2,0.0,0_9,0.046875
2020-08-12,2,0.0,0_9,0.04838709677419355
2020-08-13,4,1.0,0_9,0.046153846153846156
2020-08-14,1,0.0,0_9,0.043478260869565216
2020-08-15,1,0.0,0_9,0.04285714285714286
2020-08-16,2,0.0,0_9,0.04
2020-08-17,3,0.0,0_9,0.0379746835443038
2020-08-18,1,0.0,0_9,0.0379746835443038
2020-08-19,7,0.0,0_9,0.0379746835443038
2020-08-20,1,0.0,0_9,0.0375
2020-08-21,2,0.0,0_9,0.037037037037037035
2020-08-22,2,0.0,0_9,0.03529411764705882
2020-08-23,2,0.0,0_9,0.03529411764705882
2020-08-24,7,1.0,0_9,0.03409090909090909
2020-08-25,1,1.0,0_9,0.03333333333333333
2020-08-26,4,0.0,0_9,0.03409090909090909
2020-08-27,2,0.0,0_9,0.031914893617021274
2020-08-28,1,0.0,0_9,0.030612244897959183
2020-08-29,1,0.0,0_9,0.03
2020-08-30,3,0.0,0_9,0.028037383177570093
2020-08-31,4,0.0,0_9,0.01834862385321101
2020-09-01,1,0.0,0_9,0.017699115044247787
2020-09-02,5,0.0,0_9,0.017543859649122806
2020-09-03,5,0.0,0_9,0.017391304347826087
2020-09-04,2,0.0,0_9,0.016666666666666666
2020-09-05,1,0.0,0_9,0.016129032258064516
2020-09-06,1,0.0,0_9,0.01680672268907563
2020-09-07,1,0.0,0_9,0.01680672268907563
2020-09-08,5,0.0,0_9,0.016260162601626018
2020-09-09,2,0.0,0_9,0.015625
2020-09-10,4,0.0,0_9,0.015151515151515152
2020-09-11,3,0.0,0_9,0.015267175572519083
2020-09-12,2,0.0,0_9,0.007518796992481203
2020-09-13,8,0.0,0_9,0.015151515151515152
2020-09-14,5,0.0,0_9,0.014492753623188406
2020-09-15,4,0.0,0_9,0.014285714285714285
2020-09-16,9,0.0,0_9,0.013793103448275862
2020-09-17,6,0.0,0_9,0.020689655172413793
2020-09-18,5,0.0,0_9,0.020689655172413793
2020-09-19,2,0.0,0_9,0.020134228187919462
2020-09-20,3,0.0,0_9,0.020689655172413793
2020-09-21,8,0.0,0_9,0.02
2020-09-22,5,0.0,0_9,0.01935483870967742
2020-09-23,2,0.0,0_9,0.018867924528301886
2020-09-24,1,0.0,0_9,0.017964071856287425
2020-09-25,6,0.0,0_9,0.022598870056497175
2020-09-26,7,0.0,0_9,0.02197802197802198
2020-09-27,6,0.0,0_9,0.026041666666666668
2020-09-28,6,1.0,0_9,0.028985507246376812
2020-09-29,3,0.0,0_9,0.028169014084507043
2020-09-30,3,1.0,0_9,0.03017241379310345
2020-10-01,8,0.0,0_9,0.029535864978902954
2020-10-02,3,0.0,0_9,0.027450980392156862
2020-10-03,6,0.0,0_9,0.026923076923076925
2020-10-04,3,1.0,0_9,0.02973977695167286
2020-10-05,4,0.0,0_9,0.027874564459930314
2020-10-06,5,0.0,0_9,0.03215434083601286
2020-10-07,1,0.0,0_9,0.03374233128834356
2020-10-08,10,0.0,0_9,0.031791907514450865
2020-10-09,7,0.0,0_9,0.03064066852367688
2020-10-10,5,0.0,0_9,0.029411764705882353
2020-10-11,9,0.0,0_9,0.030534351145038167
2020-10-12,11,1.0,0_9,0.0343980343980344
2020-10-13,10,0.0,0_9,0.0351288056206089
2020-10-14,12,1.0,0_9,0.035634743875278395
2020-10-15,19,1.0,0_9,0.03648068669527897
2020-10-16,9,0.0,0_9,0.03319502074688797
2020-10-17,21,1.0,0_9,0.03206412825651302
2020-10-18,13,0.0,0_9,0.031067961165048542
2020-10-19,23,0.0,0_9,0.0300187617260788
2020-10-20,9,0.0,0_9,0.030685920577617327
2020-10-21,18,1.0,0_9,0.02982456140350877
2020-10-22,24,0.0,0_9,0.0273972602739726
2020-10-23,29,2.0,0_9,0.02680067001675042
2020-10-24,17,1.0,0_9,0.026101141924959218
2020-10-25,23,0.0,0_9,0.028169014084507043
2020-10-26,21,0.0,0_9,0.027649769585253458
2020-10-27,20,0.0,0_9,0.028358208955223882
2020-10-28,21,1.0,0_9,0.03188405797101449
2020-10-29,15,2.0,0_9,0.034383954154727794
2020-10-30,26,1.0,0_9,0.03281027104136947
2020-10-31,29,1.0,0_9,0.03248587570621469
2020-11-01,23,1.0,0_9,0.03244005641748942
2020-11-02,22,0.0,0_9,0.03361344537815126
2020-11-03,20,0.0,0_9,0.0375
2020-11-04,19,1.0,0_9,0.03776223776223776
2020-11-05,26,0.0,0_9,0.037604456824512536
2020-11-06,24,1.0,0_9,0.039603960396039604
2020-11-07,22,0.0,0_9,0.0392156862745098
2020-11-08,17,0.0,0_9,0.03776223776223776
2020-11-09,17,0.0,0_9,0.03829787234042553
2020-11-10,21,0.0,0_9,0.036390101892285295
2020-11-11,27,2.0,0_9,0.03519061583577713
2020-11-12,22,0.0,0_9,0.03582089552238806
2020-11-13,26,1.0,0_9,0.03619909502262444
2020-11-14,25,3.0,0_9,0.03680981595092025
2020-11-15,17,2.0,0_9,0.03852080123266564
2020-11-16,14,0.0,0_9,0.03582554517133956
2020-11-17,17,0.0,0_9,0.03508771929824561
2020-11-18,13,1.0,0_9,0.03600654664484452
2020-11-19,24,2.0,0_9,0.03642384105960265
2020-11-20,15,3.0,0_9,0.038525963149078725
2020-11-21,16,1.0,0_9,0.0387858347386172
2020-11-22,16,0.0,0_9,0.03735144312393888
2020-11-23,12,1.0,0_9,0.03826086956521739
2020-11-24,16,0.0,0_9,0.03900709219858156
2020-11-25,19,0.0,0_9,0.039783001808318265
2020-11-26,14,0.0,0_9,0.04021937842778794
2020-11-27,11,0.0,0_9,0.044444444444444446
2020-11-28,12,0.0,0_9,0.045627376425855515
2020-11-29,11,0.0,0_9,0.04500978473581213
2020-11-30,14,0.0,0_9,0.050200803212851405
2020-12-01,9,0.0,0_9,0.0502092050209205
2020-12-02,18,2.0,0_9,0.04535637149028078
2020-12-03,8,0.0,0_9,0.041304347826086954
2020-12-04,11,0.0,0_9,0.0420353982300885
2020-12-05,13,1.0,0_9,0.04241071428571429
2020-12-06,16,1.0,0_9,0.04072398190045249
2020-12-07,15,1.0,0_9,0.03747072599531616
2020-12-08,16,0.0,0_9,0.031026252983293555
2020-12-09,15,0.0,0_9,0.029055690072639227
2020-12-10,12,0.0,0_9,0.02962962962962963
2020-12-11,13,1.0,0_9,0.02756892230576441
2020-12-12,11,0.0,0_9,0.028277634961439587
2020-12-13,11,0.0,0_9,0.03116883116883117
2020-12-14,10,2.0,0_9,0.031413612565445025
2020-12-15,7,0.0,0_9,0.031413612565445025
2020-12-16,12,1.0,0_9,0.031496062992125984
2020-12-17,9,2.0,0_9,0.031746031746031744
2020-12-18,6,0.0,0_9,0.034759358288770054
2020-12-19,10,0.0,0_9,0.034666666666666665
2020-12-20,14,0.0,0_9,0.03021978021978022
2020-12-21,6,0.0,0_9,0.03038674033149171
2020-12-22,13,0.0,0_9,0.036312849162011177
2020-12-23,7,0.0,0_9,0.036011080332409975
2020-12-24,9,0.0,0_9,0.034383954154727794
2020-12-25,7,0.0,0_9,0.0345821325648415
2020-12-26,10,0.0,0_9,0.035398230088495575
2020-12-27,8,0.0,0_9,0.038348082595870206
2020-12-28,6,0.0,0_9,0.03903903903903904
2020-12-29,6,0.0,0_9,0.03592814371257485
2020-12-30,15,1.0,0_9,0.0364741641337386
2020-12-31,11,0.0,0_9,0.036585365853658534
2021-01-01,11,0.0,0_9,0.030959752321981424
2021-01-02,11,0.0,0_9,0.03125
2021-01-03,8,0.0,0_9,0.031746031746031744
2021-01-04,10,1.0,0_9,0.025
2021-01-05,10,0.0,0_9,0.024844720496894408
2021-01-06,7,0.0,0_9,0.025157232704402517
2021-01-07,6,0.0,0_9,0.03184713375796178
2021-01-08,7,2.0,0_9,0.03470031545741325
2021-01-09,16,1.0,0_9,0.035830618892508145
2021-01-10,4,0.0,0_9,0.0392156862745098
2021-01-11,13,1.0,0_9,0.0429042904290429
2021-01-12,8,0.0,0_9,0.04318936877076412
2021-01-13,15,1.0,0_9,0.04666666666666667
2021-01-14,6,0.0,0_9,0.046822742474916385
2021-01-15,14,0.0,0_9,0.0457516339869281
2021-01-16,6,0.0,0_9,0.045454545454545456
2021-01-17,10,0.0,0_9,0.04276315789473684
2021-01-18,5,0.0,0_9,0.046822742474916385
2021-01-19,4,0.0,0_9,0.05405405405405406
2021-01-20,7,1.0,0_9,0.05387205387205387
2021-01-21,14,0.0,0_9,0.053156146179401995
2021-01-22,8,0.0,0_9,0.04983388704318937
2021-01-23,6,0.0,0_9,0.04966887417218543
2021-01-24,10,2.0,0_9,0.04918032786885246
2021-01-25,9,1.0,0_9,0.048859934853420196
2021-01-26,3,0.0,0_9,0.0457516339869281
2021-01-27,6,1.0,0_9,0.04391891891891892
2021-01-28,6,1.0,0_9,0.043478260869565216
2021-01-29,5,0.0,0_9,0.04040404040404041
2021-01-30,9,1.0,0_9,0.04013377926421405
2021-01-31,7,0.0,0_9,0.037800687285223365
2021-02-01,13,0.0,0_9,0.037037037037037035
2021-02-02,8,0.0,0_9,0.03806228373702422
2021-02-03,11,0.0,0_9,0.03741496598639456
2021-02-04,6,1.0,0_9,0.037162162162162164
2021-02-05,8,2.0,0_9,0.03492063492063492
2021-02-06,12,0.0,0_9,0.036923076923076927
2021-02-07,12,0.0,0_9,0.033950617283950615
2021-02-08,10,0.0,0_9,0.03470031545741325
2021-02-09,11,0.0,0_9,0.034482758620689655
2021-02-10,10,0.0,0_9,0.03343465045592705
2021-02-11,8,0.0,0_9,0.026392961876832845
2021-02-12,6,1.0,0_9,0.02608695652173913
2021-02-13,6,0.0,0_9,0.025423728813559324
2021-02-14,7,0.0,0_9,0.02197802197802198
2021-02-15,11,0.0,0_9,0.021739130434782608
2021-02-16,10,0.0,0_9,0.021220159151193633
2021-02-17,7,0.0,0_9,0.01804123711340206
2021-02-18,12,0.0,0_9,0.017543859649122806
2021-02-19,6,0.0,0_9,0.01990049751243781
2021-02-20,11,0.0,0_9,0.019559902200488997
2021-02-21,12,0.0,0_9,0.019184652278177457
2021-02-22,24,0.0,0_9,0.0166270783847981
2021-02-23,14,1.0,0_9,0.01160092807424594
2021-02-24,6,0.0,0_9,0.01141552511415525
2021-02-25,7,0.0,0_9,0.011467889908256881
2021-02-26,10,0.0,0_9,0.011312217194570135
2021-02-27,16,0.0,0_9,0.011086474501108648
2021-02-28,22,0.0,0_9,0.010893246187363835
2021-03-01,13,1.0,0_9,0.01072961373390558
2021-03-02,12,0.0,0_9,0.008298755186721992
2021-03-03,16,0.0,0_9,0.008146639511201629
2021-03-04,10,1.0,0_9,0.008048289738430584
2021-03-05,14,0.0,0_9,0.008032128514056224
2021-03-06,20,0.0,0_9,0.008
2021-03-07,18,0.0,0_9,0.007905138339920948
2021-03-08,16,1.0,0_9,0.007952286282306162
2021-03-09,15,0.0,0_9,0.007905138339920948
2021-03-10,19,0.0,0_9,0.007827788649706457
2021-03-11,10,0.0,0_9,0.007827788649706457
2021-03-12,18,0.0,0_9,0.00992063492063492
2021-03-13,19,0.0,0_9,0.008
2021-03-14,10,0.0,0_9,0.00784313725490196
2021-03-15,16,0.0,0_9,0.007736943907156673
2021-03-16,20,0.0,0_9,0.007692307692307693
2021-03-17,18,0.0,0_9,0.007692307692307693
2021-03-18,15,0.0,0_9,0.007797270955165692
2021-03-19,22,0.0,0_9,0.005905511811023622
2021-03-20,15,0.0,0_9,0.005847953216374269
2021-03-21,13,0.0,0_9,0.005870841487279843
2021-03-22,12,0.0,0_9,0.003875968992248062
2021-03-23,12,0.0,0_9,0.003929273084479371
2021-03-24,13,0.0,0_9,0.004
2021-03-25,9,0.0,0_9,0.003992015968063872
2021-03-26,9,0.0,0_9,0.00202020202020202
2021-03-27,16,0.0,0_9,0.001996007984031936
2021-03-28,12,0.0,0_9,0.00404040404040404
2021-03-29,17,1.0,0_9,0.004
2021-03-30,10,0.0,0_9,0.0040650406504065045
2021-03-31,16,0.0,0_9,0.00408997955010225
2021-04-01,14,0.0,0_9,0.00411522633744856
2021-04-02,13,0.0,0_9,0.004149377593360996
2021-04-03,16,0.0,0_9,0.006329113924050633
2021-04-04,15,0.0,0_9,0.006437768240343348
2021-04-05,8,0.0,0_9,0.00646551724137931
2021-04-06,17,0.0,0_9,0.00663716814159292
2021-04-07,14,0.0,0_9,0.006696428571428571
2021-04-08,15,0.0,0_9,0.006741573033707865
2021-04-09,7,0.0,0_9,0.006696428571428571
2021-04-10,11,0.0,0_9,0.006741573033707865
2021-04-11,19,0.0,0_9,0.006756756756756757
2021-04-12,10,0.0,0_9,0.006711409395973154
2021-04-13,21,0.0,0_9,0.006726457399103139
2021-04-14,13,1.0,0_9,0.006787330316742082
2021-04-15,15,0.0,0_9,0.00683371298405467
2021-04-16,10,0.0,0_9,0.004651162790697674
2021-04-17,16,0.0,0_9,0.004672897196261682
2021-04-18,7,0.0,0_9,0.0047169811320754715
2021-04-19,12,0.0,0_9,0.004761904761904762
2021-04-20,12,1.0,0_9,0.004750593824228029
2021-04-21,10,0.0,0_9,0.004796163069544364
2021-04-22,13,0.0,0_9,0.004901960784313725
2021-04-23,10,0.0,0_9,0.0049382716049382715
2021-04-24,11,0.0,0_9,0.007556675062972292
2021-04-25,10,0.0,0_9,0.007731958762886598
2021-04-26,15,0.0,0_9,0.0078125
2021-04-27,9,0.0,0_9,0.010256410256410256
2021-04-28,12,0.0,0_9,0.010443864229765013
2021-04-29,12,0.0,0_9,0.01092896174863388
2021-04-30,8,0.0,0_9,0.01092896174863388
2021-05-01,12,0.0,0_9,0.011461318051575931
2021-05-02,9,0.0,0_9,0.008771929824561403
2021-05-03,8,0.0,0_9,0.009036144578313253
2021-05-04,8,0.0,0_9,0.009202453987730062
2021-05-05,12,0.0,0_9,0.009615384615384616
2021-05-06,10,0.0,0_9,0.00967741935483871
2021-05-07,14,0.0,0_9,0.009900990099009901
2021-05-08,12,0.0,0_9,0.006802721088435374
2021-05-09,6,0.0,0_9,0.0136986301369863
2021-05-10,5,0.0,0_9,0.014184397163120567
2021-05-11,9,1.0,0_9,0.014336917562724014
2021-05-12,5,0.0,0_9,0.014598540145985401
2021-05-13,11,0.0,0_9,0.0149812734082397
2021-05-14,13,1.0,0_9,0.01556420233463035
2021-05-15,4,0.0,0_9,0.015748031496062992
2021-05-16,2,0.0,0_9,0.016129032258064516
2021-05-17,10,0.0,0_9,0.016666666666666666
2021-05-18,4,0.0,0_9,0.01694915254237288
2021-05-19,6,0.0,0_9,0.017777777777777778
2021-05-20,5,0.0,0_9,0.01809954751131222
2021-05-21,4,0.0,0_9,0.018433179723502304
2021-05-22,2,0.0,0_9,0.018518518518518517
2021-05-23,5,0.0,0_9,0.02403846153846154
2021-05-24,5,0.0,0_9,0.02512562814070352
2021-05-25,3,0.0,0_9,0.02617801047120419
2021-05-26,8,2.0,0_9,0.027777777777777776
2021-05-27,3,0.0,0_9,0.027624309392265192
2021-05-28,7,0.0,0_9,0.028089887640449437
2021-05-29,6,0.0,0_9,0.023255813953488372
2021-05-30,3,0.0,0_9,0.029069767441860465
2021-05-31,5,0.0,0_9,0.03067484662576687
2021-06-01,6,0.0,0_9,0.026143790849673203
2021-06-02,6,0.0,0_9,0.026490066225165563
2021-06-03,4,0.0,0_9,0.026490066225165563
2021-06-04,4,0.0,0_9,0.027972027972027972
2021-06-05,1,0.0,0_9,0.027972027972027972
2021-06-06,5,0.0,0_9,0.02877697841726619
2021-06-07,4,0.0,0_9,0.029411764705882353
2021-06-08,7,0.0,0_9,0.03007518796992481
2021-06-09,4,1.0,0_9,0.029850746268656716
2021-06-10,1,0.0,0_9,0.029850746268656716
2021-06-11,6,0.0,0_9,0.030534351145038167
2021-06-12,1,0.0,0_9,0.03125
2021-06-13,7,0.0,0_9,0.016129032258064516
2021-06-14,2,0.0,0_9,0.01639344262295082
2021-06-15,3,0.0,0_9,0.017391304347826087
2021-06-16,5,1.0,0_9,0.01818181818181818
2021-06-17,2,0.0,0_9,0.018518518518518517
2021-06-18,3,0.0,0_9,0.01904761904761905
2021-06-19,2,0.0,0_9,0.019417475728155338
2021-06-20,2,0.0,0_9,0.02040816326530612
2021-06-21,2,0.0,0_9,0.020618556701030927
2021-06-22,4,0.0,0_9,0.02127659574468085
2021-06-23,2,0.0,0_9,0.020833333333333332
2021-06-24,2,0.0,0_9,0.03125
2021-06-25,1,0.0,0_9,0.03225806451612903
2021-06-26,3,0.0,0_9,0.03488372093023256
2021-06-27,5,0.0,0_9,0.023809523809523808
2021-06-28,2,0.0,0_9,0.023255813953488372
2021-06-29,0,0.0,0_9,0.024691358024691357
2021-06-30,4,0.0,0_9,0.02197802197802198
2021-07-01,1,0.0,0_9,0.022222222222222223
2021-07-02,0,0.0,0_9,0.021505376344086023
2021-07-03,1,0.0,0_9,0.02040816326530612
2021-07-04,1,0.0,0_9,0.010309278350515464
2021-07-05,2,0.0,0_9,0.01
2021-07-06,4,0.0,0_9,0.009708737864077669
2021-07-07,1,0.0,0_9,0.018691588785046728
2021-07-08,3,0.0,0_9,0.017241379310344827
2021-07-09,1,0.0,0_9,0.01694915254237288
2021-07-10,3,0.0,0_9,0.016666666666666666
2021-07-11,5,1.0,0_9,0.015873015873015872
2021-07-12,1,0.0,0_9,0.015384615384615385
2021-07-13,0,0.0,0_9,0.014388489208633094
2021-07-14,2,0.0,0_9,0.013888888888888888
2021-07-15,3,0.0,0_9,0.013793103448275862
2021-07-16,1,0.0,0_9,0.013245033112582781
2021-07-17,11,0.0,0_9,0.012578616352201259
2021-07-18,6,0.0,0_9,0.011834319526627219
2021-07-19,5,0.0,0_9,0.011560693641618497
2021-07-20,8,0.0,0_9,0.010638297872340425
2021-07-21,4,0.0,0_9,0.01
2021-07-22,5,0.0,0_9,0.009345794392523364
2021-07-23,6,0.0,0_9,0.00904977375565611
2021-07-24,6,1.0,0_9,0.008968609865470852
2021-07-25,11,0.0,0_9,0.008695652173913044
2021-07-26,4,0.0,0_9,0.00847457627118644
2021-07-27,6,0.0,0_9,0.00816326530612245
2021-07-28,8,0.0,0_9,0.00784313725490196
2021-07-29,6,0.0,0_9,0.003787878787878788
2021-07-30,10,0.0,0_9,0.003663003663003663
2021-07-31,8,0.0,0_9,0.003424657534246575
2021-08-01,6,0.0,0_9,0.0031645569620253164
2021-08-02,8,0.0,0_9,0.003076923076923077
2021-08-03,8,0.0,0_9,0.005917159763313609
2021-08-04,14,0.0,0_9,0.005847953216374269
2021-08-05,5,0.0,0_9,0.005747126436781609
2021-08-06,15,0.0,0_9,0.0056179775280898875
2021-08-07,13,0.0,0_9,0.005494505494505495
2021-08-08,15,0.0,0_9,0.005361930294906166
2021-08-09,9,0.0,0_9,0.005249343832020997
2021-08-10,6,0.0,0_9,0.005208333333333333
2021-08-11,8,0.0,0_9,0.0026041666666666665
2021-08-12,9,0.0,0_9,0.005249343832020997
2021-08-13,10,0.0,0_9,0.005263157894736842
2021-08-14,13,0.0,0_9,0.00516795865633075
2021-08-15,14,0.0,0_9,0.005154639175257732
2021-08-16,10,0.0,0_9,0.005050505050505051
2021-08-17,19,0.0,0_9,0.005154639175257732
2021-08-18,26,0.0,0_9,0.00510204081632653
2021-08-19,12,0.0,0_9,0.005
2021-08-20,14,1.0,0_9,0.005
2021-08-21,15,0.0,0_9,0.005012531328320802
2021-08-22,12,0.0,0_9,0.005012531328320802
2021-08-23,13,0.0,0_9,0.0075
2021-08-24,16,0.0,0_9,0.007614213197969543
2021-08-25,13,0.0,0_9,0.0076726342710997444
